GENES WITH MULTIPLE OCCURRENCES(Gene -> Occurrence)
Unknown_Gene	2439
*****************************************************
LOCUS TAG TO GENE LIST
Operon1	BOHGMGJN_00001	asd	Cluster_143500
Operon1120	BOHGMGJN_01680	rsmB	Cluster_144713
Operon1120	BOHGMGJN_01681	fmt	Cluster_144713
Operon1121	BOHGMGJN_01682	def_1	Cluster_57106
Operon1122	BOHGMGJN_01683	Unknown_Gene	Cluster_57106
Operon1122	BOHGMGJN_01684	tsaC	Cluster_57106
Operon1123	BOHGMGJN_01685	Unknown_Gene	Cluster_2953
Operon1124	BOHGMGJN_01686	qorA_2	Cluster_1849
Operon1125	BOHGMGJN_01687	hemF	Cluster_1849
Operon1125	BOHGMGJN_01688	aroE_1	Cluster_1849
Operon1126	BOHGMGJN_01689	dauA_1	Cluster_97337
Operon1127	BOHGMGJN_01690	Unknown_Gene	Cluster_110540
Operon1127	BOHGMGJN_01691	betC	Cluster_110540
Operon1128	BOHGMGJN_01692	gcvA_7	Cluster_110540
Operon1129	BOHGMGJN_01693	Unknown_Gene	Cluster_151280
Operon1130	BOHGMGJN_01694	Unknown_Gene	Cluster_151280
Operon1131	BOHGMGJN_01695	trpA	Cluster_109067
Operon1131	BOHGMGJN_01696	trpB	Cluster_109067
Operon1132	BOHGMGJN_01697	trpI_1	Cluster_109067
Operon1133	BOHGMGJN_01698	yqjD_1	Cluster_83354
Operon1134	BOHGMGJN_01699	Unknown_Gene	Cluster_83354
Operon1135	BOHGMGJN_01700	Unknown_Gene	Cluster_116823
Operon1136	BOHGMGJN_01701	limB	Cluster_82196
Operon1137	BOHGMGJN_01702	osmC	Cluster_82196
Operon1138	BOHGMGJN_01703	Unknown_Gene	Cluster_134276
Operon1139	BOHGMGJN_01704	Unknown_Gene	Cluster_150057
Operon1140	BOHGMGJN_01705	Unknown_Gene	Cluster_126202
Operon1141	BOHGMGJN_01706	Unknown_Gene	Cluster_126202
Operon1142	BOHGMGJN_01707	Unknown_Gene	Cluster_115441
Operon1142	BOHGMGJN_01708	yrdA_2	Cluster_115441
Operon1143	BOHGMGJN_01709	prlC_1	Cluster_115441
Operon1143	BOHGMGJN_01710	Unknown_Gene	Cluster_115441
Operon1144	BOHGMGJN_01711	prlC_2	Cluster_100021
Operon1145	BOHGMGJN_01712	Unknown_Gene	Cluster_138090
Operon1146	BOHGMGJN_01713	cynT	Cluster_31018
Operon1147	BOHGMGJN_01714	Unknown_Gene	Cluster_62788
Operon1148	BOHGMGJN_01715	Unknown_Gene	Cluster_19331
Operon1149	BOHGMGJN_01716	Unknown_Gene	Cluster_19331
Operon1149	BOHGMGJN_01717	ctaD	Cluster_19331
Operon1149	BOHGMGJN_01718	ctaG	Cluster_19331
Operon1149	BOHGMGJN_01719	ctaE	Cluster_19331
Operon1150	BOHGMGJN_01720	Unknown_Gene	Cluster_152397
Operon1151	BOHGMGJN_01721	Unknown_Gene	Cluster_152397
Operon1151	BOHGMGJN_01722	Unknown_Gene	Cluster_152397
Operon1151	BOHGMGJN_01723	ctaA	Cluster_152397
Operon1151	BOHGMGJN_01724	ctaB	Cluster_152397
Operon1151	BOHGMGJN_01725	Unknown_Gene	Cluster_152397
Operon1152	BOHGMGJN_01726	Unknown_Gene	Cluster_139670
Operon1153	BOHGMGJN_01727	metP	Cluster_49683
Operon1153	BOHGMGJN_01728	metN_1	Cluster_49683
Operon1154	BOHGMGJN_01729	katE	Cluster_49683
Operon1155	BOHGMGJN_01730	Unknown_Gene	Cluster_98623
Operon1156	BOHGMGJN_01731	znuB_1	Cluster_141086
Operon1156	BOHGMGJN_01732	znuC	Cluster_141086
Operon1156	BOHGMGJN_01733	zur	Cluster_141086
Operon1157	BOHGMGJN_01734	znuA	Cluster_141086
Operon1158	BOHGMGJN_01735	thrB	Cluster_137622
Operon1159	BOHGMGJN_01736	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon1160	BOHGMGJN_01737	polA	NO_CLUSTER_ASSOCIATION_FOUND
Operon1161	BOHGMGJN_01738	engB	Cluster_52579
Operon1162	BOHGMGJN_01739	Unknown_Gene	Cluster_52579
Operon1162	BOHGMGJN_01740	cc4	Cluster_52579
Operon1163	BOHGMGJN_01741	dsbA	Cluster_81860
Operon1163	BOHGMGJN_01742	Unknown_Gene	Cluster_81860
Operon1163	BOHGMGJN_01743	Unknown_Gene	Cluster_81860
Operon1164	BOHGMGJN_01744	amiD	Cluster_131276
Operon1165	BOHGMGJN_01745	pdeB	Cluster_59834
Operon1166	BOHGMGJN_01746	kinB	Cluster_55774
Operon1166	BOHGMGJN_01747	algB	Cluster_55774
Operon1167	BOHGMGJN_01748	Unknown_Gene	Cluster_55774
Operon1168	BOHGMGJN_01749	Unknown_Gene	Cluster_71880
Operon1168	BOHGMGJN_01750	Unknown_Gene	Cluster_71880
Operon1168	BOHGMGJN_01751	ivy	Cluster_71880
Operon1169	BOHGMGJN_01752	gltP_1	Cluster_3296
Operon1170	BOHGMGJN_01753	Unknown_Gene	Cluster_85068
Operon1171	BOHGMGJN_01754	Unknown_Gene	Cluster_53933
Operon1171	BOHGMGJN_01755	Unknown_Gene	Cluster_53933
Operon1171	BOHGMGJN_01756	mkl	Cluster_53933
Operon1171	BOHGMGJN_01757	Unknown_Gene	Cluster_53933
Operon1172	BOHGMGJN_01758	Unknown_Gene	Cluster_121694
Operon1173	BOHGMGJN_01759	Unknown_Gene	Cluster_168583
Operon1173	BOHGMGJN_01760	Unknown_Gene	Cluster_168583
Operon1174	BOHGMGJN_01761	Unknown_Gene	Cluster_134425
Operon1175	BOHGMGJN_01762	citN_1	Cluster_34026
Operon1176	BOHGMGJN_01763	Unknown_Gene	Cluster_34026
Operon1177	BOHGMGJN_01764	Unknown_Gene	Cluster_124555
Operon1177	BOHGMGJN_01765	Unknown_Gene	Cluster_124555
Operon1177	BOHGMGJN_01766	Unknown_Gene	Cluster_124555
Operon1178	BOHGMGJN_01767	Unknown_Gene	Cluster_29751
Operon1179	BOHGMGJN_01768	Unknown_Gene	Cluster_16008
Operon1180	BOHGMGJN_01769	cat1	Cluster_64959
Operon1181	BOHGMGJN_01770	pntB	Cluster_17165
Operon1181	BOHGMGJN_01771	Unknown_Gene	Cluster_17165
Operon1181	BOHGMGJN_01772	pntAA	Cluster_17165
Operon1182	BOHGMGJN_01773	gcvA_8	Cluster_76800
Operon1183	BOHGMGJN_01774	mmgC_1	Cluster_76800
Operon1183	BOHGMGJN_01775	uctC	Cluster_76800
Operon1184	BOHGMGJN_01776	Unknown_Gene	Cluster_7980
Operon1185	BOHGMGJN_01777	Unknown_Gene	Cluster_32954
Operon1186	BOHGMGJN_01778	Unknown_Gene	Cluster_92843
Operon1187	BOHGMGJN_01779	Unknown_Gene	Cluster_14354
Operon1188	BOHGMGJN_01780	Unknown_Gene	Cluster_125229
Operon1188	BOHGMGJN_01781	Unknown_Gene	Cluster_125229
Operon1189	BOHGMGJN_01782	Unknown_Gene	Cluster_43022
Operon1190	BOHGMGJN_01783	Unknown_Gene	Cluster_91111
Operon1191	BOHGMGJN_01784	Unknown_Gene	Cluster_106255
Operon1192	BOHGMGJN_01785	fhuA_2	Cluster_121695
Operon1193	BOHGMGJN_01786	fecR_1	Cluster_150058
Operon1194	BOHGMGJN_01787	fecI_2	Cluster_112583
Operon1195	BOHGMGJN_01788	Unknown_Gene	Cluster_37716
Operon1196	BOHGMGJN_01789	Unknown_Gene	Cluster_37716
Operon1196	BOHGMGJN_01790	Unknown_Gene	Cluster_37716
Operon1197	BOHGMGJN_01791	prsE_1	Cluster_29
Operon1197	BOHGMGJN_01792	apxIB	Cluster_29
Operon1198	BOHGMGJN_01793	Unknown_Gene	Cluster_29
Operon1199	BOHGMGJN_01794	Unknown_Gene	Cluster_86322
Operon1200	BOHGMGJN_01795	tauD_1	Cluster_59794
Operon1200	BOHGMGJN_01796	Unknown_Gene	Cluster_59794
Operon1200	BOHGMGJN_01797	nrtD_1	Cluster_59794
Operon1200	BOHGMGJN_01798	Unknown_Gene	Cluster_59794
Operon1201	BOHGMGJN_01799	Unknown_Gene	Cluster_56853
Operon1202	BOHGMGJN_01800	Unknown_Gene	Cluster_56853
Operon1203	BOHGMGJN_01801	slyA_1	Cluster_56501
Operon1203	BOHGMGJN_01802	aaeB_2	Cluster_56501
Operon1203	BOHGMGJN_01803	Unknown_Gene	Cluster_56501
Operon1203	BOHGMGJN_01804	aaeA_2	Cluster_56501
Operon1203	BOHGMGJN_01805	oprM_2	Cluster_56501
Operon1204	BOHGMGJN_01806	Unknown_Gene	Cluster_87426
Operon1205	BOHGMGJN_01807	Unknown_Gene	Cluster_138138
Operon1206	BOHGMGJN_01808	Unknown_Gene	Cluster_84493
Operon1207	BOHGMGJN_01809	Unknown_Gene	Cluster_84493
Operon1208	BOHGMGJN_01810	argH	Cluster_32412
Operon1209	BOHGMGJN_01811	lytR	Cluster_32412
Operon1210	BOHGMGJN_01812	hemC	Cluster_103457
Operon1210	BOHGMGJN_01813	hemD	Cluster_103457
Operon1210	BOHGMGJN_01814	hemX	Cluster_103457
Operon1210	BOHGMGJN_01815	hemY	Cluster_103457
Operon1211	BOHGMGJN_01816	dsbB_1	Cluster_51620
Operon1212	BOHGMGJN_01817	rsd	Cluster_48547
Operon1213	BOHGMGJN_01818	mip	Cluster_49995
Operon1214	BOHGMGJN_01819	Unknown_Gene	Cluster_49995
Operon1215	BOHGMGJN_01820	Unknown_Gene	Cluster_153801
Operon1216	BOHGMGJN_01821	yheS_1	Cluster_153801
Operon1216	BOHGMGJN_01822	Unknown_Gene	Cluster_153801
Operon1217	BOHGMGJN_01823	rhtB_1	Cluster_60123
Operon1218	BOHGMGJN_01824	Unknown_Gene	Cluster_118058
Operon1218	BOHGMGJN_01825	Unknown_Gene	Cluster_118058
Operon1219	BOHGMGJN_01826	Unknown_Gene	Cluster_118058
Operon1220	BOHGMGJN_01827	Unknown_Gene	Cluster_145134
Operon1221	BOHGMGJN_01828	Unknown_Gene	Cluster_138160
Operon1222	BOHGMGJN_01829	IMPDH	Cluster_72485
Operon1223	BOHGMGJN_01830	dapE_2	Cluster_76773
Operon1224	BOHGMGJN_01831	Unknown_Gene	Cluster_13113
Operon1225	BOHGMGJN_01832	davD	Cluster_13113
Operon1226	BOHGMGJN_01833	davT	Cluster_65822
Operon1227	BOHGMGJN_01834	rssB_1	Cluster_89985
Operon1228	BOHGMGJN_01835	Unknown_Gene	Cluster_89200
Operon1229	BOHGMGJN_01836	Unknown_Gene	Cluster_85721
Operon1230	BOHGMGJN_01837	Unknown_Gene	Cluster_85721
Operon1231	BOHGMGJN_01838	metI	Cluster_88148
Operon1231	BOHGMGJN_01839	metN_2	Cluster_88148
Operon1231	BOHGMGJN_01840	metQ_2	Cluster_88148
Operon1231	BOHGMGJN_01841	dmoA_1	Cluster_88148
Operon1231	BOHGMGJN_01842	soxC_1	Cluster_88148
Operon1232	BOHGMGJN_01843	soxC_2	Cluster_28857
Operon1233	BOHGMGJN_01844	tcyC	Cluster_30249
Operon1233	BOHGMGJN_01845	yecS	Cluster_30249
Operon1233	BOHGMGJN_01846	fliY_2	Cluster_30249
Operon1234	BOHGMGJN_01847	Unknown_Gene	Cluster_30249
Operon1235	BOHGMGJN_01848	betT2	Cluster_37972
Operon1236	BOHGMGJN_01849	tauD_2	Cluster_155285
Operon1236	BOHGMGJN_01850	ssuC_1	Cluster_155285
Operon1236	BOHGMGJN_01851	tauB	Cluster_155285
Operon1236	BOHGMGJN_01852	tauA	Cluster_155285
Operon1237	BOHGMGJN_01853	oprD_3	Cluster_10616
Operon1238	BOHGMGJN_01854	Unknown_Gene	Cluster_75239
Operon1239	BOHGMGJN_01855	ssuE	Cluster_51728
Operon1240	BOHGMGJN_01856	ssuA_1	Cluster_121429
Operon1241	BOHGMGJN_01857	ssuD	Cluster_146824
Operon1241	BOHGMGJN_01858	ssuC_2	Cluster_146824
Operon1241	BOHGMGJN_01859	ssuB_1	Cluster_146824
Operon1241	BOHGMGJN_01860	Unknown_Gene	Cluster_146824
Operon1242	BOHGMGJN_01861	Unknown_Gene	Cluster_81151
Operon1242	BOHGMGJN_01862	gshA	Cluster_81151
Operon1243	BOHGMGJN_01863	paaI_1	Cluster_53310
Operon1243	BOHGMGJN_01864	yhgF	Cluster_53310
Operon1244	BOHGMGJN_01865	ompR_1	Cluster_53310
Operon1244	BOHGMGJN_01866	envZ_1	Cluster_53310
Operon1245	BOHGMGJN_01867	rimK	Cluster_152329
Operon1245	BOHGMGJN_01868	Unknown_Gene	Cluster_152329
Operon1246	BOHGMGJN_01869	hslR	Cluster_152329
Operon1247	BOHGMGJN_01870	lpxT	Cluster_101421
Operon1248	BOHGMGJN_01871	hslO	Cluster_101421
Operon1249	BOHGMGJN_01872	pckA	Cluster_67761
Operon1250	BOHGMGJN_01873	Unknown_Gene	Cluster_17498
Operon1251	BOHGMGJN_01874	Unknown_Gene	Cluster_61185
Operon1252	BOHGMGJN_01875	ydeP_1	Cluster_50804
Operon1252	BOHGMGJN_01876	fdhD	Cluster_50804
Operon1253	BOHGMGJN_01877	kbp	Cluster_50804
Operon1254	BOHGMGJN_01878	yrfG	Cluster_142265
Operon1255	BOHGMGJN_01879	nudE	Cluster_142265
Operon1255	BOHGMGJN_01880	cysQ	Cluster_142265
Operon1256	BOHGMGJN_01881	Unknown_Gene	Cluster_36443
Operon1256	BOHGMGJN_01882	dctD_2	Cluster_36443
Operon1256	BOHGMGJN_01883	dctB_2	Cluster_36443
Operon1256	BOHGMGJN_01884	rmlC	Cluster_36443
Operon1257	BOHGMGJN_01885	aguA	Cluster_36443
Operon1258	BOHGMGJN_01886	cntO_2	Cluster_13220
Operon1259	BOHGMGJN_01887	oprD_4	Cluster_13220
Operon1260	BOHGMGJN_01888	Unknown_Gene	Cluster_44367
Operon1261	BOHGMGJN_01889	envZ_2	Cluster_83974
Operon1261	BOHGMGJN_01890	ompR_2	Cluster_83974
Operon1262	BOHGMGJN_01891	fpvA_1	Cluster_83974
Operon1263	BOHGMGJN_01892	Unknown_Gene	Cluster_66059
Operon1264	BOHGMGJN_01893	Unknown_Gene	Cluster_66059
Operon1265	BOHGMGJN_01894	Unknown_Gene	Cluster_25630
Operon1266	BOHGMGJN_01895	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon1266	BOHGMGJN_01896	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon1267	BOHGMGJN_01897	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon1267	BOHGMGJN_01898	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon1268	BOHGMGJN_01899	Unknown_Gene	Cluster_74657
Operon1268	BOHGMGJN_01900	Unknown_Gene	Cluster_74657
Operon1269	BOHGMGJN_01901	Unknown_Gene	Cluster_3522
Operon1270	BOHGMGJN_01902	Unknown_Gene	Cluster_117579
Operon1271	BOHGMGJN_01903	Unknown_Gene	Cluster_10473
Operon1272	BOHGMGJN_01904	Unknown_Gene	Cluster_10473
Operon1273	BOHGMGJN_01905	Unknown_Gene	Cluster_108361
Operon1274	BOHGMGJN_01906	occM_1	Cluster_150831
Operon1274	BOHGMGJN_01907	artQ	Cluster_150831
Operon1275	BOHGMGJN_01908	artJ_1	Cluster_14822
Operon1275	BOHGMGJN_01909	occP	Cluster_14822
Operon1276	BOHGMGJN_01910	Unknown_Gene	Cluster_14822
Operon1276	BOHGMGJN_01911	gabP_1	Cluster_14822
Operon1277	BOHGMGJN_01912	Unknown_Gene	Cluster_46356
Operon1278	BOHGMGJN_01913	Unknown_Gene	Cluster_46356
Operon1279	BOHGMGJN_01914	Unknown_Gene	Cluster_122602
Operon1280	BOHGMGJN_01915	Unknown_Gene	Cluster_38654
Operon1280	BOHGMGJN_01916	mutY	Cluster_38654
Operon1280	BOHGMGJN_01917	Unknown_Gene	Cluster_38654
Operon1281	BOHGMGJN_01918	Unknown_Gene	Cluster_38654
Operon1282	BOHGMGJN_01919	hisB	Cluster_61493
Operon1282	BOHGMGJN_01920	hisH	Cluster_61493
Operon1282	BOHGMGJN_01921	Unknown_Gene	Cluster_61493
Operon1282	BOHGMGJN_01922	hisA	Cluster_61493
Operon1282	BOHGMGJN_01923	hisF	Cluster_61493
Operon1283	BOHGMGJN_01924	btuD_2	Cluster_127408
Operon1283	BOHGMGJN_01925	opuAB_1	Cluster_127408
Operon1284	BOHGMGJN_01926	Unknown_Gene	Cluster_14603
Operon1285	BOHGMGJN_01927	tdcG_1	Cluster_14603
Operon1286	BOHGMGJN_01928	cdhR_3	Cluster_11500
Operon1287	BOHGMGJN_01929	Unknown_Gene	Cluster_21752
Operon1288	BOHGMGJN_01930	Unknown_Gene	Cluster_21752
Operon1289	BOHGMGJN_01931	lcdH_1	Cluster_100698
Operon1289	BOHGMGJN_01932	lcdH_2	Cluster_100698
Operon1289	BOHGMGJN_01933	kce	Cluster_100698
Operon1290	BOHGMGJN_01934	Unknown_Gene	Cluster_84552
Operon1291	BOHGMGJN_01935	cdhR_4	Cluster_84552
Operon1292	BOHGMGJN_01936	Unknown_Gene	Cluster_135750
Operon1293	BOHGMGJN_01937	Unknown_Gene	Cluster_90549
Operon1294	BOHGMGJN_01938	Unknown_Gene	Cluster_34931
Operon1295	BOHGMGJN_01939	Unknown_Gene	Cluster_34931
Operon1296	BOHGMGJN_01940	Unknown_Gene	Cluster_132431
Operon1296	BOHGMGJN_01941	stcD	Cluster_132431
Operon1297	BOHGMGJN_01942	Unknown_Gene	Cluster_68621
Operon1297	BOHGMGJN_01943	fixB	Cluster_68621
Operon1297	BOHGMGJN_01944	Unknown_Gene	Cluster_68621
Operon1298	BOHGMGJN_01945	Unknown_Gene	Cluster_5541
Operon1299	BOHGMGJN_01946	Unknown_Gene	Cluster_30694
Operon1300	BOHGMGJN_01947	hcr	Cluster_30694
Operon1301	BOHGMGJN_01948	Unknown_Gene	Cluster_39141
Operon1302	BOHGMGJN_01949	Unknown_Gene	Cluster_39141
Operon1302	BOHGMGJN_01950	Unknown_Gene	Cluster_39141
Operon1303	BOHGMGJN_01951	mcpH_1	Cluster_23764
Operon1304	BOHGMGJN_01952	ltaE	Cluster_26006
Operon1305	BOHGMGJN_01953	glyA_1	Cluster_26006
Operon1305	BOHGMGJN_01954	soxB_1	Cluster_26006
Operon1305	BOHGMGJN_01955	soxD_1	Cluster_26006
Operon1305	BOHGMGJN_01956	soxA_1	Cluster_26006
Operon1306	BOHGMGJN_01957	soxG	Cluster_135013
Operon1306	BOHGMGJN_01958	purU_2	Cluster_135013
Operon1307	BOHGMGJN_01959	fdhA	Cluster_31700
Operon1308	BOHGMGJN_01960	Unknown_Gene	Cluster_43877
Operon1309	BOHGMGJN_01961	Unknown_Gene	Cluster_43877
Operon1310	BOHGMGJN_01962	yihG	Cluster_67138
Operon1311	BOHGMGJN_01963	Unknown_Gene	Cluster_67138
Operon1312	BOHGMGJN_01964	creB	Cluster_85109
Operon1312	BOHGMGJN_01965	creC	Cluster_85109
Operon1313	BOHGMGJN_01966	creD	Cluster_111754
Operon1314	BOHGMGJN_01967	yibF	Cluster_114804
Operon1314	BOHGMGJN_01968	msrA	Cluster_114804
Operon1315	BOHGMGJN_01969	Unknown_Gene	Cluster_17828
Operon1316	BOHGMGJN_01970	aceF	Cluster_17665
Operon1316	BOHGMGJN_01971	aceE	Cluster_17665
Operon1317	BOHGMGJN_01972	glnE	Cluster_17665
Operon1318	BOHGMGJN_01973	rfaF	Cluster_47541
Operon1318	BOHGMGJN_01974	rfaC	Cluster_47541
Operon1318	BOHGMGJN_01975	rfaG	Cluster_47541
Operon1318	BOHGMGJN_01976	rfaP	Cluster_47541
Operon1318	BOHGMGJN_01977	kdkA_1	Cluster_47541
Operon1318	BOHGMGJN_01978	Unknown_Gene	Cluster_47541
Operon1318	BOHGMGJN_01979	kdkA_2	Cluster_47541
Operon1319	BOHGMGJN_01980	Unknown_Gene	Cluster_139395
Operon1320	BOHGMGJN_01981	Unknown_Gene	Cluster_149293
Operon1320	BOHGMGJN_01982	Unknown_Gene	Cluster_149293
Operon1321	BOHGMGJN_01983	fhuA_3	Cluster_20280
Operon1322	BOHGMGJN_01984	fecR_2	Cluster_58438
Operon1322	BOHGMGJN_01985	fecI_3	Cluster_58438
Operon1323	BOHGMGJN_01986	dinG_2	Cluster_100579
Operon1323	BOHGMGJN_01987	Unknown_Gene	Cluster_100579
Operon1324	BOHGMGJN_01988	rssB_2	Cluster_100579
Operon1325	BOHGMGJN_01989	glcB	Cluster_14635
Operon1326	BOHGMGJN_01990	Unknown_Gene	Cluster_14635
Operon1327	BOHGMGJN_01991	rarD_1	Cluster_142667
Operon1328	BOHGMGJN_01992	srkA	Cluster_116206
Operon1329	BOHGMGJN_01993	modE	Cluster_154522
Operon1329	BOHGMGJN_01994	Unknown_Gene	Cluster_154522
Operon1330	BOHGMGJN_01995	bioB	Cluster_124271
Operon1330	BOHGMGJN_01996	bioF_2	Cluster_124271
Operon1330	BOHGMGJN_01997	bioH	Cluster_124271
Operon1330	BOHGMGJN_01998	bioC	Cluster_124271
Operon1330	BOHGMGJN_01999	bioD1	Cluster_124271
Operon1331	BOHGMGJN_02000	Unknown_Gene	Cluster_55054
Operon1332	BOHGMGJN_02001	dmdC_2	Cluster_30881
Operon1333	BOHGMGJN_02002	Unknown_Gene	Cluster_31695
Operon1334	BOHGMGJN_02003	dmdC_3	Cluster_99994
Operon1335	BOHGMGJN_02004	hdfR_4	Cluster_55414
Operon1336	BOHGMGJN_02005	argD_1	Cluster_55414
Operon1337	BOHGMGJN_02006	Unknown_Gene	Cluster_85070
Operon1338	BOHGMGJN_02007	Unknown_Gene	Cluster_76256
Operon1338	BOHGMGJN_02008	pqqE	Cluster_76256
Operon1338	BOHGMGJN_02009	pqqD_1	Cluster_76256
Operon1338	BOHGMGJN_02010	pqqC	Cluster_76256
Operon1339	BOHGMGJN_02011	pqqB	Cluster_27644
Operon1340	BOHGMGJN_02012	Unknown_Gene	Cluster_88772
Operon1341	BOHGMGJN_02013	ramA	Cluster_29912
Operon1341	BOHGMGJN_02014	iaaM	Cluster_29912
Operon1342	BOHGMGJN_02015	decR_3	Cluster_64925
Operon1343	BOHGMGJN_02016	lpxD_2	Cluster_64925
Operon1344	BOHGMGJN_02017	Unknown_Gene	Cluster_97907
Operon1344	BOHGMGJN_02018	Unknown_Gene	Cluster_97907
Operon1345	BOHGMGJN_02019	rpoD	Cluster_140056
Operon1346	BOHGMGJN_02020	dnaG	Cluster_31181
Operon1347	BOHGMGJN_02021	rpsU	Cluster_57307
Operon1348	BOHGMGJN_02022	tsaD	Cluster_57307
Operon1349	BOHGMGJN_02023	plsY	Cluster_134634
Operon1350	BOHGMGJN_02024	folB	Cluster_134634
Operon1350	BOHGMGJN_02025	Unknown_Gene	Cluster_134634
Operon1351	BOHGMGJN_02026	cca	Cluster_150059
Operon1352	BOHGMGJN_02027	Unknown_Gene	Cluster_77066
Operon1352	BOHGMGJN_02028	Unknown_Gene	Cluster_77066
Operon1353	BOHGMGJN_02029	Unknown_Gene	Cluster_34797
Operon1354	BOHGMGJN_02030	glpE_1	Cluster_60406
Operon1354	BOHGMGJN_02031	apaH_1	Cluster_60406
Operon1354	BOHGMGJN_02032	apaG	Cluster_60406
Operon1355	BOHGMGJN_02033	rsmA	Cluster_95408
Operon1355	BOHGMGJN_02034	pdxA	Cluster_95408
Operon1355	BOHGMGJN_02035	surA_1	Cluster_95408
Operon1355	BOHGMGJN_02036	lptD	Cluster_95408
Operon1356	BOHGMGJN_02037	amgK	Cluster_95408
Operon1356	BOHGMGJN_02038	murU	Cluster_95408
Operon1356	BOHGMGJN_02039	djlA	Cluster_95408
Operon1357	BOHGMGJN_02040	Unknown_Gene	Cluster_98161
Operon1358	BOHGMGJN_02041	mltF_1	Cluster_98161
Operon1358	BOHGMGJN_02042	uvrY	Cluster_98161
Operon1359	BOHGMGJN_02043	potA_4	Cluster_32202
Operon1359	BOHGMGJN_02044	potD	Cluster_32202
Operon1360	BOHGMGJN_02045	Unknown_Gene	Cluster_145942
Operon1360	BOHGMGJN_02046	ydcV_3	Cluster_145942
Operon1361	BOHGMGJN_02047	rpe	Cluster_82462
Operon1361	BOHGMGJN_02048	gph_2	Cluster_82462
Operon1362	BOHGMGJN_02049	trpE	Cluster_138787
Operon1363	BOHGMGJN_02050	estP	Cluster_21854
Operon1364	BOHGMGJN_02051	trpG	Cluster_21854
Operon1364	BOHGMGJN_02052	trpD_1	Cluster_21854
Operon1364	BOHGMGJN_02053	trpC	Cluster_21854
Operon1365	BOHGMGJN_02054	Unknown_Gene	Cluster_84681
Operon1366	BOHGMGJN_02055	vfr	Cluster_62975
Operon1367	BOHGMGJN_02056	yhfA	Cluster_62975
Operon1368	BOHGMGJN_02057	Unknown_Gene	Cluster_141921
Operon1368	BOHGMGJN_02058	coq7	Cluster_141921
Operon1369	BOHGMGJN_02059	Unknown_Gene	Cluster_142110
Operon1370	BOHGMGJN_02060	isfD	Cluster_140022
Operon1371	BOHGMGJN_02061	Unknown_Gene	Cluster_88133
Operon1371	BOHGMGJN_02062	Unknown_Gene	Cluster_88133
Operon1372	BOHGMGJN_02063	argC_1	Cluster_88133
Operon1373	BOHGMGJN_02064	erpA	Cluster_117097
Operon1374	BOHGMGJN_02065	anmK	Cluster_53309
Operon1374	BOHGMGJN_02066	mepM	Cluster_53309
Operon1375	BOHGMGJN_02067	tyrS	Cluster_53309
Operon1376	BOHGMGJN_02068	Unknown_Gene	Cluster_6858
Operon1377	BOHGMGJN_02069	Unknown_Gene	Cluster_131215
Operon1377	BOHGMGJN_02070	Unknown_Gene	Cluster_131215
Operon1378	BOHGMGJN_02071	Unknown_Gene	Cluster_43355
Operon1379	BOHGMGJN_02072	Unknown_Gene	Cluster_92843
Operon1380	BOHGMGJN_02073	birA	Cluster_64061
Operon1380	BOHGMGJN_02074	coaX	Cluster_64061
Operon1380	BOHGMGJN_02075	Unknown_Gene	Cluster_64061
Operon1381	BOHGMGJN_02076	Unknown_Gene	Cluster_81271
Operon1381	BOHGMGJN_02077	Unknown_Gene	Cluster_81271
Operon1381	BOHGMGJN_02078	Unknown_Gene	Cluster_81271
Operon1382	BOHGMGJN_02079	tufA_1	Cluster_130792
Operon1383	BOHGMGJN_02080	Unknown_Gene	Cluster_150172
Operon1383	BOHGMGJN_02081	secE	Cluster_150172
Operon1384	BOHGMGJN_02082	nusG	Cluster_143496
Operon1385	BOHGMGJN_02083	rplK	Cluster_103434
Operon1385	BOHGMGJN_02084	rplA	Cluster_103434
Operon1386	BOHGMGJN_02085	rplJ	Cluster_60586
Operon1387	BOHGMGJN_02086	rplL	Cluster_131227
Operon1388	BOHGMGJN_02087	rpoB	Cluster_52288
Operon1389	BOHGMGJN_02088	rpoC	Cluster_142668
Operon1390	BOHGMGJN_02089	rpsL	Cluster_55151
Operon1391	BOHGMGJN_02090	rpsG	Cluster_112385
Operon1391	BOHGMGJN_02091	fusA	Cluster_112385
Operon1391	BOHGMGJN_02092	tufA_2	Cluster_112385
Operon1392	BOHGMGJN_02093	rpsJ	Cluster_87585
Operon1393	BOHGMGJN_02094	rplC	Cluster_130094
Operon1393	BOHGMGJN_02095	rplD	Cluster_130094
Operon1393	BOHGMGJN_02096	rplW	Cluster_130094
Operon1393	BOHGMGJN_02097	rplB	Cluster_130094
Operon1393	BOHGMGJN_02098	rpsS	Cluster_130094
Operon1393	BOHGMGJN_02099	rplV	Cluster_130094
Operon1393	BOHGMGJN_02100	rpsC	Cluster_130094
Operon1393	BOHGMGJN_02101	rplP	Cluster_130094
Operon1393	BOHGMGJN_02102	rpmC	Cluster_130094
Operon1393	BOHGMGJN_02103	rpsQ	Cluster_130094
