GCA_901482375.1_43295_G02_genomic GENE TO IGR ASSOCIATIONS

#######################################################################
SIGNIFICANT GENE CLUSTER ASSOCIATIONS OCCURRING >100x WITH FRACTION ASSOCIATED +15% HIGHER THAN EXPECTED
GENE	IGR	GENE_COUNT	ASSOC_COUNT	ASSOC_TOTAL(%)	ASSOC_EXPECTED(%)
cmpR_2	Cluster_90550	221	7	3.167	1.613
fpr_2	Cluster_90550	219	24	10.959	2.128
sprT	Cluster_95131	201	86	42.786	3.571
yohC	Cluster_39863	74	50	67.568	10.0
ttcA	Cluster_39863	218	147	67.431	4.762
yfgD	Cluster_126260	216	131	60.648	9.091
resA_1	Cluster_126260	216	72	33.333	1.852
ldhA	Cluster_133574	213	47	22.066	2.0
barA	Cluster_82780	205	47	22.927	2.632
cseB	Cluster_82780	28	11	39.286	11.111
pfeS_1	Cluster_82780	149	18	12.081	3.03
cysM	Cluster_92384	213	6	2.817	2.381
rlmD	Cluster_92384	215	6	2.791	2.381
relA	Cluster_119625	214	62	28.972	3.704
mazG	Cluster_100031	215	46	21.395	2.5
fdhL	Cluster_30371	72	22	30.556	8.333
purN	Cluster_28750	214	50	23.364	2.941
purM	Cluster_28750	216	50	23.148	2.778
hda	Cluster_60389	218	10	4.587	2.174
mepS	Cluster_97912	190	146	76.842	6.25
cobO_1	Cluster_13972	205	21	10.244	2.439
cbiA	Cluster_13972	215	35	16.279	2.703
bluB	Cluster_13972	206	34	16.505	2.632
cobD	Cluster_13972	208	34	16.346	2.941
hisC_1	Cluster_13972	221	8	3.62	1.449
cobQ	Cluster_13972	214	34	15.888	2.703
cobP	Cluster_13972	217	34	15.668	2.439
cobT	Cluster_13972	213	34	15.962	2.5
cobC	Cluster_13972	208	34	16.346	2.564
cobS	Cluster_13972	195	30	15.385	2.381
btuE_1	Cluster_142691	214	35	16.355	2.632
dmlR_2	Cluster_106795	221	4	1.81	0.781
rcsC_1	Cluster_98629	221	6	2.715	0.769
mdrP	Cluster_67595	176	17	9.659	3.125
dasR_1	Cluster_67595	87	13	14.943	6.667
yjhB	Cluster_120372	93	36	38.71	5.0
pmdD	Cluster_120372	111	45	40.541	5.263
lplT	Cluster_79434	211	59	27.962	2.381
gdx	Cluster_53311	190	17	8.947	2.5
rdgC	Cluster_53093	173	77	44.509	3.704
napA	Cluster_10566	138	7	5.072	3.125
nasD	Cluster_34394	192	47	24.479	2.5
nirD	Cluster_34394	195	47	24.103	2.439
ycgM_1	Cluster_52289	28	16	57.143	20.0
dgoT_1	Cluster_32997	20	5	25.0	9.091
rhaR_1	Cluster_32997	221	8	3.62	1.042
gbpR_1	Cluster_69522	157	9	5.732	2.0
fklB_1	Cluster_42288	189	14	7.407	2.381
prc	Cluster_89941	215	61	28.372	6.667
ppsC	Cluster_89941	72	2	2.778	5.556
potA_1	Cluster_96548	220	17	7.727	1.333
cysW_1	Cluster_96548	119	42	35.294	3.226
phnR	Cluster_27642	207	62	29.952	3.704
mscS_1	NO_CLUSTER_ASSOCIATION_FOUND	10	3	30.0	14.286
gucD	Cluster_119886	99	93	93.939	20.0
cynR_1	Cluster_119886	219	30	13.699	1.316
metR_1	Cluster_118205	160	24	15.0	2.273
hsaB_1	Cluster_48214	204	27	13.235	2.778
xecA1	Cluster_48214	153	58	37.908	3.846
PGdx	Cluster_48214	66	52	78.788	20.0
tsaR	Cluster_126663	125	47	37.6	4.762
proP_1	Cluster_21425	220	6	2.727	1.235
hipO	Cluster_21425	60	18	30.0	5.0
xthA_1	Cluster_141134	198	35	17.677	1.818
menE	Cluster_104825	137	42	30.657	3.704
fabG_1	Cluster_104825	221	3	1.357	1.031
qseB_1	Cluster_104825	220	9	4.091	1.333
qseC_1	Cluster_104825	193	11	5.699	1.852
arsH_1	Cluster_54248	89	14	15.73	2.857
arsC_1	Cluster_54248	94	15	15.957	3.125
arsB_1	Cluster_54248	92	6	6.522	2.5
arsR2	Cluster_54248	154	56	36.364	2.857
ydaD	Cluster_77303	119	21	17.647	3.226
yhbO_1	Cluster_122368	141	22	15.603	2.857
phrB_1	Cluster_77788	177	23	12.994	2.5
pfyP_2	Cluster_81102	155	31	20.0	5.0
prs2	Cluster_118051	73	52	71.233	12.5
dmoA_1	Cluster_26126	193	10	5.181	1.667
lptB_1	Cluster_26126	220	6	2.727	1.695
livH_1	Cluster_26126	220	7	3.182	2.083
livF_1	Cluster_105591	220	6	2.727	1.562
oprD_1	Cluster_34145	221	5	2.262	1.064
soxC_1	Cluster_44001	172	4	2.326	1.961
rbsA	Cluster_44001	50	9	18.0	7.143
rbsC_1	Cluster_44001	61	5	8.197	6.25
lsrD	Cluster_44001	39	9	23.077	20.0
sfnC_1	Cluster_25991	113	17	15.044	1.818
msuE	Cluster_25991	43	43	100.0	100.0
sfnG	Cluster_25991	120	42	35.0	5.0
lptB_2	Cluster_25991	220	8	3.636	1.613
livH_2	Cluster_25991	220	9	4.091	2.326
sfnR_1	Cluster_10356	168	9	5.357	1.887
sfnC_2	Cluster_10356	113	5	4.425	2.041
btuD_1	Cluster_10356	221	2	0.905	1.124
mmuM_1	Cluster_10356	19	4	21.053	12.5
acpP_1	Cluster_7868	102	3	2.941	4.545
fabF_1	Cluster_7868	113	2	1.77	2.564
pksL	Cluster_7868	58	9	15.517	10.0
argD_1	Cluster_7868	218	4	1.835	1.724
fabG_2	Cluster_7868	221	2	0.905	0.885
bdhA_1	Cluster_7868	64	6	9.375	6.25
norR_1	Cluster_58776	220	3	1.364	1.562
carC_1	Cluster_151658	31	5	16.129	5.882
gno_1	Cluster_151658	15	3	20.0	11.111
yjcH_1	Cluster_150836	179	3	1.676	1.818
actP_1	Cluster_150836	186	3	1.613	1.538
garR_1	Cluster_149300	23	6	26.087	6.667
spuC_1	Cluster_120338	209	2	0.957	1.471
ectB	Cluster_163325	18	6	33.333	11.111
prr_1	Cluster_163325	50	3	6.0	3.846
puuP_1	Cluster_52963	215	4	1.86	1.333
dhaT_1	Cluster_52963	31	5	16.129	5.882
rdmC_1	Cluster_36850	16	4	25.0	14.286
puuB_1	Cluster_43166	220	2	0.909	0.926
hcf136_1	Cluster_13350	163	2	1.227	1.695
acrE_1	Cluster_66254	15	6	40.0	14.286
mexB_1	Cluster_66254	26	6	23.077	6.667
oprJ_1	Cluster_66254	20	3	15.0	8.333
betI_1	Cluster_138794	194	8	4.124	2.381
prsE_1	NO_CLUSTER_ASSOCIATION_FOUND	210	27	12.857	1.429
tolC_1	NO_CLUSTER_ASSOCIATION_FOUND	171	9	5.263	1.667
gmd	Cluster_13160	91	15	16.484	2.778
tld	Cluster_13160	65	17	26.154	4.0
mshA_1	Cluster_13160	220	2	0.909	1.205
mshA_2	Cluster_13160	220	6	2.727	1.149
gnu	Cluster_94418	176	15	8.523	1.562
tagO	Cluster_94418	96	15	15.625	3.125
pglF	Cluster_115443	205	17	8.293	1.333
kpsF	Cluster_151885	72	16	22.222	3.125
kdsA_1	Cluster_36857	68	6	8.824	4.348
pgi_1	Cluster_36857	55	9	16.364	4.762
wecB	Cluster_16499	101	23	22.772	3.448
pyrF	Cluster_66705	217	59	27.189	2.941
yfmJ	Cluster_69038	216	59	27.315	2.632
linC_1	Cluster_69038	41	6	14.634	6.667
ydcO_1	Cluster_85749	197	48	24.365	2.174
yfcG_1	Cluster_85749	196	50	25.51	1.923
folE_1	Cluster_137635	103	43	41.748	4.167
smrA	Cluster_70943	179	36	20.112	2.041
sttH_1	Cluster_67596	182	84	46.154	3.03
prmB	Cluster_67596	220	146	66.364	4.167
aroC	Cluster_46434	218	28	12.844	2.326
hcaT	Cluster_88136	214	48	22.43	1.961
mtnD	Cluster_88136	219	48	21.918	1.887
zupT_1	Cluster_97869	168	26	15.476	2.439
corA	Cluster_139618	203	63	31.034	3.125
plsC	Cluster_102695	212	42	19.811	2.5
fadJ	Cluster_60115	132	59	44.697	4.0
fatA_1	Cluster_59573	87	6	6.897	2.857
gltC_2	Cluster_112587	221	14	6.335	1.099
bdcA	Cluster_133575	203	24	11.823	4.545
dmlR_3	Cluster_133575	221	4	1.81	0.758
efp	Cluster_96286	218	29	13.303	3.226
ohrA	Cluster_88724	152	103	67.763	7.692
ohrR	Cluster_147625	210	83	39.524	4.545
dmlR_4	Cluster_106973	221	11	4.977	0.741
yofA	Cluster_113573	131	117	89.313	8.333
aroH	Cluster_104356	205	84	40.976	3.704
speE	Cluster_104356	164	76	46.341	5.263
deaD	Cluster_24117	211	60	28.436	2.381
ygiD	Cluster_116160	202	48	23.762	3.704
tpm	Cluster_116160	214	56	26.168	4.167
htpX	Cluster_27351	185	18	9.73	2.632
alaA	Cluster_73834	215	153	71.163	5.882
msrB	Cluster_73834	199	143	71.859	6.25
gpx1	Cluster_73834	217	153	70.507	5.882
rcsC_2	Cluster_57918	221	1	0.452	0.775
msrC	Cluster_57918	221	76	34.389	2.381
fimD_1	Cluster_166247	147	6	4.082	1.923
yadV	Cluster_166247	122	6	4.918	2.941
lpfA	Cluster_52630	27	14	51.852	7.143
fadE	Cluster_19821	214	27	12.617	2.128
gstB_1	Cluster_19821	197	15	7.614	1.587
yadG	Cluster_86949	213	122	57.277	4.348
yadH	Cluster_86949	218	126	57.798	4.167
comEC	Cluster_87716	158	62	39.241	4.0
tolQ_1	Cluster_137364	220	8	3.636	1.37
tolR	Cluster_137364	213	12	5.634	1.587
lpxK	Cluster_137364	215	12	5.581	1.562
kdsB	Cluster_137364	176	10	5.682	1.587
murB	Cluster_137364	218	12	5.505	1.493
rne	Cluster_2178	205	120	58.537	6.667
rluC	Cluster_2178	219	120	54.795	5.263
ppaX	Cluster_2178	188	118	62.766	5.556
yceF	Cluster_119628	216	147	68.056	6.667
yceD	Cluster_119628	198	95	47.98	6.667
rpmF	Cluster_119628	218	104	47.706	5.556
plsX	Cluster_54722	218	9	4.128	4.762
fabD	Cluster_97916	98	61	62.245	6.667
fabG_3	Cluster_97916	220	4	1.818	0.82
acpP_2	Cluster_58142	102	40	39.216	4.167
fabF_2	Cluster_64647	113	9	7.965	2.5
pabC	Cluster_64647	218	34	15.596	3.03
mltG	Cluster_64647	218	34	15.596	3.03
tmk_1	Cluster_64647	180	19	10.556	1.887
bar	Cluster_1755	72	10	13.889	4.348
czcO_1	Cluster_1755	55	8	14.545	5.263
arsH_2	Cluster_1755	89	4	4.494	3.03
arsC_2	Cluster_1755	94	4	4.255	3.125
arsB_2	Cluster_1755	92	5	5.435	2.564
arsR1	Cluster_1755	104	10	9.615	2.941
fdhA_1	Cluster_17015	94	2	2.128	2.5
mcpU_1	Cluster_3792	208	6	2.885	1.786
pcpR_1	Cluster_164006	217	5	2.304	1.316
purU_1	Cluster_27200	219	4	1.826	1.562
ligM	Cluster_27200	10	10	100.0	100.0
folD_1	Cluster_27200	123	8	6.504	4.0
linC_2	Cluster_152331	41	5	12.195	6.667
betB_1	Cluster_68089	94	1	1.064	3.03
alkJ_1	Cluster_68089	48	1	2.083	3.846
gno_2	Cluster_121699	15	2	13.333	14.286
ytnP	Cluster_124561	21	9	42.857	33.333
baiA1	Cluster_100652	10	5	50.0	50.0
yjiB	Cluster_122366	24	10	41.667	12.5
pobB	Cluster_124562	31	10	32.258	6.667
tmk_2	Cluster_127290	180	5	2.778	2.0
ycfH	Cluster_127290	214	5	2.336	2.222
moaA_1	Cluster_79998	209	10	4.785	1.408
tyrB_1	Cluster_34358	208	55	26.442	3.03
uvrB	Cluster_34358	183	81	44.262	4.545
emrB_1	Cluster_87052	207	37	17.874	1.613
emrA_1	Cluster_87052	220	27	12.273	1.299
gltX	Cluster_87052	218	95	43.578	3.125
rutD	Cluster_72686	76	19	25.0	3.571
dusC	Cluster_152575	217	103	47.465	3.226
ibpB	Cluster_22355	126	12	9.524	2.941
cmpR_3	Cluster_95132	221	15	6.787	1.515
leuC	Cluster_95132	174	113	64.943	8.333
leuD1	Cluster_95132	192	125	65.104	7.692
COQ5	Cluster_104138	159	57	35.849	3.333
leuB	Cluster_150147	217	149	68.664	4.762
asd	Cluster_143500	219	158	72.146	9.091
usg	Cluster_19715	217	6	2.765	1.449
truA	Cluster_91159	216	36	16.667	2.222
trpF	Cluster_145140	215	73	33.953	3.704
accD	Cluster_51552	214	108	50.467	3.704
folC	Cluster_51552	215	106	49.302	4.0
dedD	Cluster_51552	196	101	51.531	4.348
purF	Cluster_60007	64	16	25.0	5.263
metZ	Cluster_60007	170	50	29.412	2.632
gdhI	Cluster_60007	180	50	27.778	2.632
fadH	Cluster_27735	215	35	16.279	2.439
acdS	Cluster_46214	61	12	19.672	5.0
yodB_1	Cluster_49616	68	7	10.294	3.03
nadK	Cluster_158852	219	76	34.703	4.167
apaH_1	Cluster_158852	211	34	16.114	1.887
glpG	Cluster_158852	219	73	33.333	4.0
pepN	Cluster_158852	216	72	33.333	4.167
hcf136_2	Cluster_62405	163	2	1.227	1.786
pgl_1	Cluster_62405	200	4	2.0	2.0
sbcD	Cluster_27201	216	7	3.241	1.515
ydcO_2	Cluster_83969	197	41	20.812	1.961
dapA_1	Cluster_157601	216	30	13.889	1.316
fucA	Cluster_157601	124	49	39.516	3.03
lcfB	Cluster_41187	103	26	25.243	3.571
carC_2	Cluster_41187	31	3	9.677	6.25
dgoT_2	Cluster_144391	20	5	25.0	9.091
gltC_3	Cluster_54030	214	14	6.542	1.163
yidH	Cluster_54030	66	45	68.182	8.333
yjcS	Cluster_116161	93	43	46.237	5.263
pcpR_2	Cluster_114807	217	16	7.373	1.25
fadB_1	Cluster_114807	141	29	20.567	2.439
dmdC_1	Cluster_114807	221	12	5.43	1.266
adh1	Cluster_114807	76	40	52.632	5.882
fadA_1	Cluster_114807	157	29	18.471	2.041
mtlD	Cluster_17852	138	51	36.957	5.263
cynR_2	Cluster_85110	219	7	3.196	1.282
ybhH	Cluster_85110	194	52	26.804	3.704
dctA2_1	Cluster_137365	183	19	10.383	2.5
citN_1	Cluster_106940	203	20	9.852	2.941
nicP_1	Cluster_143501	220	5	2.273	0.82
soxR	Cluster_95133	210	9	4.286	3.03
bepF_1	Cluster_42388	160	10	6.25	3.333
bepE_1	Cluster_42388	146	5	3.425	4.167
frlR	Cluster_129968	125	14	11.2	4.348
emrB_2	Cluster_64063	207	6	2.899	1.515
emrA_2	Cluster_64063	220	4	1.818	1.149
oprJ_2	Cluster_114732	20	5	25.0	10.0
nimR_1	Cluster_73220	196	9	4.592	1.205
yjaB_1	Cluster_50902	170	24	14.118	2.5
leuO_1	Cluster_50902	85	21	24.706	6.25
lysA_1	Cluster_100540	168	20	11.905	3.226
gdhB	Cluster_36660	214	143	66.822	4.545
ppsR	Cluster_63222	215	105	48.837	5.556
ppsA	Cluster_63222	213	103	48.357	5.882
zntB	Cluster_57485	172	20	11.628	2.564
oprF	Cluster_108399	213	172	80.751	12.5
sumT	Cluster_66253	158	51	32.278	2.941
pknD	Cluster_66253	152	42	27.632	3.226
nasA	Cluster_66253	188	51	27.128	2.564
pdtaR	Cluster_91160	191	61	31.937	3.125
nrtA	Cluster_91160	192	60	31.25	2.857
pyrD	Cluster_91160	207	61	29.469	2.703
rmf	Cluster_8523	195	127	65.128	4.167
rlmL_1	Cluster_8523	108	32	29.63	3.448
dacC_1	Cluster_58825	76	32	42.105	5.0
bvgS	Cluster_160342	177	57	32.203	3.333
bvgA_1	Cluster_160342	221	23	10.407	1.316
dgt	Cluster_84497	209	49	23.445	2.564
yqjD_1	Cluster_29895	218	29	13.303	2.381
amtB_1	Cluster_29895	213	39	18.31	1.887
aer_1	Cluster_82405	210	12	5.714	1.389
acnA	Cluster_50903	204	85	41.667	3.846
rlmM	Cluster_50903	216	88	40.741	3.846
tusA_1	Cluster_25096	216	2	0.926	1.538
pdxB	Cluster_145948	215	134	62.326	4.762
ctpH	Cluster_71873	186	64	34.409	4.348
moaB_1	Cluster_64851	201	58	28.856	2.703
yegS	Cluster_40928	217	57	26.267	2.128
degU_1	Cluster_22319	179	26	14.525	2.564
cheV_1	Cluster_24166	221	22	9.955	1.389
ycbX	Cluster_150062	216	71	32.87	3.226
slt	Cluster_51665	215	126	58.605	4.167
uup	Cluster_51665	215	124	57.674	4.0
uspA2	Cluster_109747	219	154	70.32	5.882
fadB_2	Cluster_9638	141	18	12.766	2.326
fadA_2	Cluster_9638	157	12	7.643	2.326
topA	Cluster_116220	185	164	88.649	10.0
sulA_1	Cluster_53718	124	52	41.935	7.692
lexA_1	Cluster_53718	218	48	22.018	1.266
nagZ	Cluster_69152	196	59	30.102	3.125
mfd	Cluster_56714	201	62	30.846	5.0
gap2	Cluster_56714	217	70	32.258	4.762
apbE	Cluster_68090	142	24	16.901	2.703
sthA	Cluster_57985	212	139	65.566	5.556
ugpQ	Cluster_167748	216	16	7.407	5.0
lolE_1	Cluster_121700	185	83	44.865	4.0
lolD_1	Cluster_121700	214	80	37.383	7.692
lolE_2	Cluster_145153	185	72	38.919	5.0
cusS_1	Cluster_59574	133	11	8.271	3.846
copR_1	Cluster_59574	137	14	10.219	3.704
queF	Cluster_139620	218	128	58.716	4.167
phnX_1	Cluster_59096	205	32	15.61	1.961
mlaA	Cluster_59096	139	60	43.165	3.571
rssB_1	Cluster_35787	221	40	18.1	1.515
tal	Cluster_79999	161	62	38.509	2.564
dusA	Cluster_8669	220	10	4.545	1.333
pchB	Cluster_8669	90	10	11.111	3.226
rob	Cluster_7170	46	23	50.0	9.091
fabG_4	Cluster_117534	220	4	1.818	0.877
gcvA_1	Cluster_69524	221	6	2.715	0.935
puuA_1	Cluster_69524	220	12	5.455	1.25
puuD_1	Cluster_127947	204	26	12.745	2.128
spuC_2	Cluster_138325	209	15	7.177	1.408
proQ	Cluster_100653	143	60	41.958	6.25
hndA	Cluster_18665	77	24	31.169	5.882
uspE_1	Cluster_81075	191	28	14.66	1.852
iutA	Cluster_52649	128	50	39.062	5.0
argP_1	Cluster_115444	188	7	3.723	1.37
spuD_1	Cluster_115444	216	35	16.204	1.724
speB	Cluster_115444	156	128	82.051	9.091
yliI	Cluster_48102	216	22	10.185	2.0
zapE_1	Cluster_48102	219	10	4.566	1.408
menH_1	Cluster_134278	219	19	8.676	1.205
yqaA	Cluster_132108	179	38	21.229	2.326
copB_1	Cluster_132108	126	19	15.079	4.762
copA_1	Cluster_132108	215	11	5.116	1.754
rlhA_1	Cluster_93729	211	48	22.749	1.818
ydiK_1	Cluster_93729	197	33	16.751	2.326
phnX_2	Cluster_165508	205	16	7.805	1.887
phnW	Cluster_165508	149	16	10.738	3.125
cysL	Cluster_108118	139	85	61.151	4.762
acsA_1	Cluster_100002	218	42	19.266	1.299
thlA_2	Cluster_100002	165	51	30.909	2.439
mmgC_1	Cluster_100002	219	29	13.242	1.471
echA8	Cluster_100002	128	74	57.812	4.762
dksA_1	Cluster_68091	217	5	2.304	1.493
mrpD	Cluster_74796	214	80	37.383	4.762
mnhC1	Cluster_74796	217	80	36.866	4.348
mrpA	Cluster_74796	200	79	39.5	6.25
sutR_1	Cluster_127296	134	43	32.09	5.556
sttH_2	Cluster_128694	182	48	26.374	3.226
rhaR_2	Cluster_128694	221	13	5.882	1.0
rhtA	Cluster_12985	205	34	16.585	4.0
bacA	Cluster_47843	195	8	4.103	2.041
yfcJ_1	Cluster_15628	82	22	26.829	5.263
pfeA	Cluster_15628	188	42	22.34	3.448
dauA	Cluster_106261	91	56	61.538	6.25
yabJ_1	Cluster_106261	200	33	16.5	2.128
mcpA	Cluster_88138	167	62	37.126	5.0
yhaJ_1	Cluster_114486	212	26	12.264	1.754
lutR_1	Cluster_49320	212	10	4.717	1.22
dctA	Cluster_49320	112	51	45.536	4.167
aer_2	Cluster_39143	210	27	12.857	1.515
acoR_1	Cluster_51275	217	11	5.069	1.266
ugpC_1	Cluster_51275	147	14	9.524	2.941
btuD_2	Cluster_51275	221	2	0.905	1.064
ngcF	Cluster_51275	52	21	40.385	33.333
sugB	Cluster_51275	125	18	14.4	6.25
folD_2	Cluster_35237	123	59	47.967	4.545
xni	Cluster_146443	18	17	94.444	50.0
xerC_1	Cluster_17657	220	5	2.273	0.84
tig	Cluster_43442	220	57	25.909	4.545
clpP_1	Cluster_122475	198	77	38.889	1.852
clpX	Cluster_111146	217	197	90.783	12.5
lon_1	Cluster_75048	189	63	33.333	2.174
hupB_1	Cluster_82197	218	29	13.303	3.333
ppiD	Cluster_65819	217	181	83.41	6.667
tatD	Cluster_78521	219	132	60.274	3.226
mltF_1	Cluster_78521	220	27	12.273	1.282
mhqP	Cluster_107679	180	15	8.333	5.263
greB_1	Cluster_43707	204	33	16.176	2.222
lolD_2	NO_CLUSTER_ASSOCIATION_FOUND	214	106	49.533	8.333
tesA	NO_CLUSTER_ASSOCIATION_FOUND	218	216	99.083	33.333
ynhG	Cluster_103868	51	45	88.235	20.0
aroF_1	Cluster_48395	217	29	13.364	2.326
cysB	Cluster_96555	201	131	65.174	5.0
cysH	Cluster_126768	208	71	34.135	3.226
pabB	Cluster_56462	209	55	26.316	2.439
gntR_1	Cluster_31142	187	24	12.834	2.174
prpB	Cluster_31142	209	61	29.187	3.125
prpC	Cluster_145949	182	67	36.813	3.448
acnM	Cluster_78357	192	43	22.396	2.632
prpF	Cluster_142662	152	2	1.316	3.125
mmgE	Cluster_74751	189	38	20.106	2.564
acnB	Cluster_23666	198	89	44.949	5.882
queD	Cluster_142674	218	12	5.505	3.226
qseB_2	Cluster_46686	220	4	1.818	1.299
sasA_1	Cluster_46686	221	3	1.357	0.885
hdfR_2	Cluster_68092	221	14	6.335	1.205
acsA_2	Cluster_68092	218	29	13.303	1.37
zapE_2	Cluster_94420	219	26	11.872	1.316
rcsC_3	Cluster_35886	221	4	1.81	0.735
rcp1	Cluster_35886	189	62	32.804	3.333
cph1	Cluster_35886	198	62	31.313	2.632
fimD_2	Cluster_35886	147	13	8.844	1.754
nimR_2	Cluster_164008	196	10	5.102	1.205
fsr_1	Cluster_164008	123	14	11.382	2.778
ydhP_1	Cluster_57986	207	24	11.594	1.429
dkgB_1	Cluster_57986	176	35	19.886	2.273
sir_1	Cluster_54397	209	75	35.885	2.381
metH	Cluster_66713	213	88	41.315	3.571
nfuA	Cluster_147626	219	114	52.055	5.556
rhaR_3	Cluster_85075	210	10	4.762	1.075
ygaZ	Cluster_85075	147	60	40.816	3.448
gcvA_2	Cluster_77786	221	7	3.167	1.031
nepI_1	Cluster_93009	144	5	3.472	1.923
polB	Cluster_141089	213	53	24.883	1.923
msrQ	Cluster_73222	118	1	0.847	5.263
sasA_2	Cluster_51876	221	9	4.072	0.813
ompR_1	Cluster_51876	220	19	8.636	1.25
dipZ	Cluster_51876	184	66	35.87	3.448
aroE_1	Cluster_39890	212	10	4.717	1.515
aroQ_1	Cluster_39890	115	25	21.739	3.846
czcC_1	Cluster_39890	130	17	13.077	5.263
czcB_1	Cluster_39890	129	16	12.403	4.545
czcA_1	Cluster_39890	201	21	10.448	1.562
proP_2	Cluster_68093	220	9	4.091	1.235
bchL	Cluster_78243	12	12	100.0	100.0
fecE	Cluster_25549	181	126	69.613	4.348
hmuU_1	Cluster_25549	211	77	36.493	2.128
cntO_1	Cluster_13280	217	8	3.687	1.266
thpR	Cluster_78810	214	62	28.972	2.941
rhaS_1	Cluster_67598	221	6	2.715	0.935
adhC2	Cluster_67598	178	55	30.899	3.226
sotB_1	Cluster_57420	206	51	24.757	1.724
rhaS_2	Cluster_155293	221	8	3.62	0.926
hdfR_3	Cluster_155293	218	3	1.376	1.064
nfsB	NO_CLUSTER_ASSOCIATION_FOUND	194	12	6.186	4.167
iscS_1	Cluster_62036	218	25	11.468	1.887
pcpR_3	Cluster_89305	205	44	21.463	1.316
bbsG	Cluster_89305	160	96	60.0	5.0
alx_1	Cluster_28582	70	23	32.857	4.762
ahpC_1	Cluster_28582	214	30	14.019	2.439
ahpF	Cluster_96391	210	86	40.952	4.167
sstT	Cluster_118922	211	31	14.692	2.857
nhaR	Cluster_94421	216	116	53.704	3.333
puuB_2	Cluster_58009	220	14	6.364	0.952
nucM	Cluster_53702	82	20	24.39	7.143
ansB_1	Cluster_22212	146	29	19.863	2.632
rbsB	Cluster_22212	145	17	11.724	1.923
araG	Cluster_22212	190	49	25.789	2.703
rbsC_2	Cluster_22212	61	17	27.869	5.556
purR	Cluster_22212	147	49	33.333	3.571
rbsK	Cluster_22212	205	50	24.39	2.273
rbsD	Cluster_22212	213	50	23.474	2.222
rihA	Cluster_142675	189	48	25.397	2.439
capB_1	Cluster_76707	215	41	19.07	2.941
thrS	Cluster_24969	209	125	59.809	4.0
infC	Cluster_24969	217	130	59.908	4.167
rpmI	Cluster_144444	219	200	91.324	16.667
rplT	Cluster_144444	217	199	91.705	20.0
pheS	Cluster_109129	216	121	56.019	11.111
pheT	Cluster_109129	214	119	55.607	14.286
ihfA	Cluster_109129	217	117	53.917	10.0
nemR	Cluster_19802	29	16	55.172	10.0
curA	Cluster_108341	29	20	68.966	12.5
iorA_1	Cluster_117535	33	10	30.303	6.667
iorB_1	Cluster_117535	30	10	33.333	8.333
pucA_1	Cluster_117535	96	12	12.5	2.632
moaA_2	Cluster_117535	209	10	4.785	1.562
pucB_1	Cluster_35469	19	13	68.421	16.667
ssuD_1	Cluster_141090	127	10	7.874	2.632
nemA_1	Cluster_144392	177	3	1.695	1.613
aldA_1	Cluster_42919	55	4	7.273	4.762
gabD1	Cluster_67129	18	6	33.333	20.0
namA_1	NO_CLUSTER_ASSOCIATION_FOUND	194	5	2.577	1.695
frp	Cluster_138792	13	13	100.0	100.0
hchA	Cluster_129296	97	10	10.309	4.167
yqhD	Cluster_42818	18	13	72.222	25.0
intA	Cluster_10418	58	9	15.517	3.03
pgrR	Cluster_107671	49	13	26.531	5.556
folE_2	Cluster_7192	103	5	4.854	3.846
galD	Cluster_77660	74	51	68.919	12.5
galC	Cluster_77660	60	54	90.0	20.0
galB	Cluster_77660	74	51	68.919	14.286
hdfR_4	Cluster_77660	216	13	6.019	1.042
nicP_2	Cluster_95134	220	6	2.727	0.855
galA	Cluster_68562	64	4	6.25	7.143
glsA2	Cluster_3504	183	8	4.372	2.439
yedJ	Cluster_12171	93	6	6.452	4.545
ghrB_1	Cluster_78046	212	13	6.132	1.724
dmlR_5	Cluster_121032	221	4	1.81	0.781
ydhP_2	Cluster_121032	207	32	15.459	1.351
gstB_2	Cluster_59868	197	29	14.721	1.639
gbpR_2	Cluster_98452	157	17	10.828	1.887
bacG	Cluster_73775	118	10	8.475	8.333
hisC_2	Cluster_26879	221	16	7.24	1.282
gabP_1	Cluster_26879	211	25	11.848	1.818
tam_1	Cluster_32587	126	20	15.873	2.083
cmpR_4	Cluster_44889	219	19	8.676	1.538
glpT	Cluster_44889	139	60	43.165	5.0
puuB_3	Cluster_44889	220	16	7.273	0.971
syrM1	Cluster_91161	164	57	34.756	4.167
abaF_1	Cluster_33823	204	37	18.137	1.37
COQ3_1	Cluster_54021	207	14	6.763	1.923
tolC_2	Cluster_9236	171	15	8.772	2.128
prsE_2	Cluster_9236	210	6	2.857	1.37
prsD_1	Cluster_9236	54	11	20.37	4.0
dltA	Cluster_8442	104	9	8.654	3.125
yhhW	Cluster_52593	160	33	20.625	4.762
rep_1	Cluster_52593	220	22	10.0	1.389
menH_2	Cluster_66747	219	30	13.699	1.316
nanT_1	Cluster_40356	215	14	6.512	1.923
gltC_4	Cluster_36193	194	8	4.124	1.25
yebS	Cluster_83357	151	60	39.735	4.348
pqiA_1	Cluster_83357	217	29	13.364	1.786
pqiB	Cluster_83357	169	60	35.503	3.125
eptC	Cluster_55317	128	40	31.25	3.704
pigA_1	Cluster_76763	134	30	22.388	3.333
puuP_2	Cluster_35592	215	25	11.628	1.266
spuC_3	Cluster_35592	199	9	4.523	1.515
puuC_1	Cluster_61593	209	17	8.134	1.818
fatA_2	Cluster_104261	87	16	18.391	3.226
