GCA_929606395.1_cpe008_genomic GENE TO IGR ASSOCIATIONS

#######################################################################
SIGNIFICANT GENE CLUSTER ASSOCIATIONS OCCURRING >100x WITH FRACTION ASSOCIATED +15% HIGHER THAN EXPECTED
GENE	IGR	GENE_COUNT	ASSOC_COUNT	ASSOC_TOTAL(%)	ASSOC_EXPECTED(%)
apxIB_2	NO_CLUSTER_ASSOCIATION_FOUND	83	23	27.711	3.846
dinG_5	Cluster_77318	76	20	26.316	5.263
yedA	Cluster_89947	209	41	19.617	2.941
rhlE_4	Cluster_148352	10	3	30.0	14.286
rutB	Cluster_123883	57	17	29.825	6.25
acuR	Cluster_130086	47	19	40.426	6.667
tycC	NO_CLUSTER_ASSOCIATION_FOUND	94	23	24.468	4.762
egtB	Cluster_163351	150	31	20.667	2.941
amtB_3	Cluster_155554	103	34	33.01	4.0
glnK	Cluster_155554	220	107	48.636	2.941
ubiK	Cluster_10539	220	39	17.727	2.632
noc	Cluster_15946	42	10	23.81	8.333
crt	Cluster_163337	187	60	32.086	2.857
rnz	Cluster_125949	199	63	31.658	3.03
dht	Cluster_24594	208	61	29.327	3.226
rimO	Cluster_47522	214	51	23.832	2.778
kup	Cluster_47522	159	50	31.447	4.0
dsbE_2	Cluster_98159	13	4	30.769	14.286
hin_2	NO_CLUSTER_ASSOCIATION_FOUND	75	18	24.0	3.226
vapC	Cluster_22866	25	7	28.0	7.692
ychF	Cluster_130392	217	194	89.401	9.091
pth	Cluster_130392	215	195	90.698	10.0
rplY	Cluster_103017	217	74	34.101	7.692
prs	Cluster_145990	195	191	97.949	25.0
ispE	NO_CLUSTER_ASSOCIATION_FOUND	217	85	39.171	1.818
lolB	NO_CLUSTER_ASSOCIATION_FOUND	217	86	39.631	1.852
cpxR_2	NO_CLUSTER_ASSOCIATION_FOUND	136	45	33.088	3.125
yajO_3	Cluster_119629	31	7	22.581	7.143
pknD_3	NO_CLUSTER_ASSOCIATION_FOUND	15	5	33.333	14.286
phnN	Cluster_23647	218	142	65.138	4.348
lgrD_1	NO_CLUSTER_ASSOCIATION_FOUND	89	25	28.09	3.03
lgrD_2	NO_CLUSTER_ASSOCIATION_FOUND	89	26	29.213	3.226
bla	NO_CLUSTER_ASSOCIATION_FOUND	10	3	30.0	12.5
yacG	Cluster_53663	218	106	48.624	3.333
coaE	Cluster_53663	217	106	48.848	3.448
outO_2	Cluster_53663	29	8	27.586	7.692
epsF	Cluster_53663	100	69	69.0	8.333
pilA	Cluster_53663	184	106	57.609	4.762
rhsC_1	NO_CLUSTER_ASSOCIATION_FOUND	40	12	30.0	4.762
rclR_3	Cluster_105072	5	3	60.0	33.333
hin_4	NO_CLUSTER_ASSOCIATION_FOUND	28	7	25.0	6.25
hin_5	NO_CLUSTER_ASSOCIATION_FOUND	19	5	26.316	7.692
relB	Cluster_3017	94	36	38.298	4.167
relE	Cluster_3017	93	27	29.032	4.0
gtaB	Cluster_47130	210	58	27.619	2.941
rhsC_2	NO_CLUSTER_ASSOCIATION_FOUND	40	13	32.5	4.545
cueR_3	Cluster_120368	24	12	50.0	16.667
lspA_2	Cluster_120368	53	24	45.283	9.091
copR_4	NO_CLUSTER_ASSOCIATION_FOUND	14	6	42.857	12.5
copA_6	NO_CLUSTER_ASSOCIATION_FOUND	15	4	26.667	10.0
copB_4	NO_CLUSTER_ASSOCIATION_FOUND	8	4	50.0	25.0

#######################################################################
ALL GENE TO IGR ASSOCIATIONS ACROSS GCA_929606395.1_cpe008_genomic
GENE	IGR	GENE_COUNT	ASSOC_COUNT	ASSOC_TOTAL(%)	ASSOC_EXPECTED(%)
csgB	Cluster_40993	89	6	6.742	4.0
alkB	Cluster_96592	208	30	14.423	1.818
eamB_1	Cluster_93705	203	31	15.271	1.695
cbiG	Cluster_15870	169	26	15.385	2.381
cobM	Cluster_15870	218	32	14.679	1.786
bvgA_1	Cluster_48668	221	13	5.882	1.316
rcsC_1	Cluster_48668	221	2	0.905	0.769
bdlA_1	Cluster_54723	216	12	5.556	1.449
gntR_1	Cluster_56862	187	48	25.668	2.174
gntT_1	Cluster_106961	93	24	25.806	4.0
atoC_1	Cluster_19054	220	2	0.909	1.176
sasA_1	Cluster_19054	221	1	0.452	0.885
sasA_2	Cluster_70945	221	4	1.81	0.813
mltF_1	Cluster_65786	220	10	4.545	1.282
xcpT	Cluster_65786	153	96	62.745	5.882
gspF_1	Cluster_65786	99	39	39.394	6.25
bepF_1	Cluster_55384	160	23	14.375	3.333
oqxB7	Cluster_55384	136	54	39.706	3.448
ttgI_1	Cluster_55384	191	14	7.33	1.754
bepA_1	Cluster_50704	219	18	8.219	1.471
rcsC_2	Cluster_132116	221	4	1.81	0.775
rcsC_3	Cluster_62024	221	5	2.262	0.735
hpd	Cluster_31881	213	92	43.192	3.125
pdeG	Cluster_31881	212	58	27.358	2.439
rarD_1	Cluster_31881	220	28	12.727	2.083
eamB_2	Cluster_33586	203	28	13.793	1.667
rhaR_1	Cluster_156091	221	6	2.715	1.042
gapN	Cluster_14732	212	29	13.679	2.778
ilvA_1	Cluster_66514	219	38	17.352	2.703
rstB	Cluster_44353	201	51	25.373	2.778
rstA_1	Cluster_44353	120	28	23.333	4.0
mexA_1	Cluster_44353	17	13	76.471	25.0
ttgB_1	Cluster_44353	81	13	16.049	4.0
mobA	Cluster_143809	186	134	72.043	4.348
ampC	Cluster_103468	217	62	28.571	2.778
eamA	Cluster_76785	143	22	15.385	2.778
mtnB_1	Cluster_69697	90	17	18.889	3.846
puuR_1	Cluster_69697	218	4	1.835	2.128
azoR1	Cluster_97960	184	5	2.717	3.448
dmlR_1	Cluster_97960	221	2	0.905	0.73
uppP	Cluster_31936	186	50	26.882	4.0
mcpP	Cluster_31936	202	49	24.257	4.762
pnuC	Cluster_9118	211	21	9.953	1.923
mdoB_1	Cluster_91736	100	16	16.0	2.564
ureG	Cluster_36458	214	57	26.636	2.381
ureF	Cluster_36458	215	60	27.907	2.326
ureE	Cluster_36458	218	62	28.44	2.273
ureC	Cluster_36458	217	62	28.571	2.326
ureB	Cluster_36458	220	63	28.636	2.273
ureA	Cluster_36458	219	62	28.311	2.326
ureD	Cluster_36458	217	61	28.111	2.128
xerC_1	Cluster_53681	220	11	5.0	0.84
dinG_1	Cluster_99371	220	10	4.545	1.613
fan1	Cluster_99371	212	50	23.585	2.083
lgoT_1	Cluster_123770	110	30	27.273	5.556
hcxB	Cluster_85727	119	43	36.134	5.263
garD_1	Cluster_85727	142	25	17.606	2.857
gbpR_1	Cluster_116163	157	25	15.924	2.0
gbpR_2	Cluster_116163	157	47	29.936	1.887
ttuB_1	Cluster_140341	203	21	10.345	1.389
ppsC_1	Cluster_57249	119	49	41.176	5.882
nodD2_1	Cluster_57249	210	69	32.857	1.613
dapB_1	Cluster_56471	26	4	15.385	14.286
bdhA_1	Cluster_26880	64	12	18.75	6.25
fabG_1	Cluster_26880	221	1	0.452	1.031
argD_1	Cluster_26880	218	3	1.376	1.724
pksL	Cluster_26880	58	19	32.759	10.0
fabF_1	Cluster_26880	113	11	9.735	2.564
acpP_1	Cluster_26880	102	11	10.784	4.545
opuAA	Cluster_29543	87	20	22.989	5.0
sfnC_1	Cluster_29543	113	11	9.735	1.818
sfnR_1	Cluster_29543	168	15	8.929	1.887
livH_1	Cluster_25991	220	8	3.636	2.083
lptB_1	Cluster_25991	220	7	3.182	1.695
sfnG	Cluster_25991	120	42	35.0	5.0
msuE	Cluster_25991	43	43	100.0	100.0
sfnC_2	Cluster_25991	113	21	18.584	2.041
lsrD	Cluster_24661	39	26	66.667	20.0
rbsC_1	Cluster_24661	61	13	21.311	6.25
rbsA	Cluster_24661	50	23	46.0	7.143
rbsB_1	Cluster_24661	40	13	32.5	11.111
soxC_1	Cluster_24661	172	9	5.233	1.961
oprD_1	Cluster_34145	221	5	2.262	1.064
livF_1	Cluster_105619	220	9	4.091	1.562
livH_2	Cluster_26126	220	10	4.545	2.326
lptB_2	Cluster_26126	220	9	4.091	1.613
dmoA_1	Cluster_26126	193	10	5.181	1.667
prs2	Cluster_118051	73	52	71.233	12.5
pfyP_1	Cluster_81102	155	31	20.0	5.263
phrB_1	Cluster_77788	177	23	12.994	2.5
yhbO_1	Cluster_122368	141	22	15.603	2.857
ydaD_1	Cluster_61741	59	6	10.169	5.0
arsR2	Cluster_54248	154	56	36.364	2.857
arsB	Cluster_54248	116	42	36.207	3.704
arsC_1	Cluster_54248	94	15	15.957	3.125
arsH_1	Cluster_54248	89	14	15.73	2.857
qseC_1	Cluster_104825	193	11	5.699	1.852
qseB_1	Cluster_104825	220	9	4.091	1.333
fabG_2	Cluster_104825	221	4	1.81	0.885
menE	Cluster_104825	137	42	30.657	3.704
xthA_1	Cluster_141134	198	35	17.677	1.818
hipO_1	Cluster_21425	123	26	21.138	2.564
proP_1	Cluster_21425	220	6	2.727	1.235
tsaR	Cluster_126663	125	47	37.6	4.762
PGdx	Cluster_48214	66	52	78.788	20.0
xecA1	Cluster_48214	153	58	37.908	3.846
hsaB_1	Cluster_48214	204	27	13.235	2.778
metR_1	Cluster_118205	160	24	15.0	2.273
cynR_1	Cluster_119886	219	30	13.699	1.316
gucD	Cluster_119886	99	93	93.939	20.0
yabJ_1	Cluster_150092	200	13	6.5	2.128
dsdX	Cluster_16344	66	12	18.182	7.692
dsdA	Cluster_16344	154	12	7.792	3.125
dsdC	Cluster_16344	88	12	13.636	5.556
rcsC_4	Cluster_124563	221	5	2.262	0.787
adhB_1	Cluster_124563	172	39	22.674	2.273
pqqD_1	Cluster_22782	112	28	25.0	3.846
adh_1	Cluster_76315	185	11	5.946	1.695
qedA_1	Cluster_61312	159	25	15.723	4.762
gloB_1	Cluster_162623	160	12	7.5	2.941
mltF_2	Cluster_162623	220	2	0.909	1.299
qedA_2	Cluster_36662	159	66	41.509	5.263
exaE	Cluster_83358	166	74	44.578	5.0
lnrL	Cluster_83358	142	75	52.817	6.667
degU_1	Cluster_147654	179	38	21.229	2.564
rcsC_5	Cluster_89306	220	7	3.182	0.699
pstB3	Cluster_153628	178	43	24.157	5.882
pstA	Cluster_138066	178	124	69.663	6.25
pstC	Cluster_138066	175	124	70.857	6.25
pstS_1	Cluster_29259	180	22	12.222	2.632
mhpD	Cluster_90553	113	42	37.168	4.762
lgoT_2	Cluster_158226	110	1	0.909	4.762
dhaT	Cluster_158226	112	2	1.786	6.667
gbpR_3	Cluster_87827	140	23	16.429	2.564
lrp_1	Cluster_103467	221	3	1.357	1.351
nepI_1	Cluster_20672	144	2	1.389	1.923
mgtB	Cluster_3361	108	59	54.63	7.143
hisC_1	Cluster_130842	221	6	2.715	1.449
nqrF_1	Cluster_130842	29	7	24.138	14.286
dapA_1	Cluster_23445	216	11	5.093	1.316
bcsC	Cluster_31691	95	29	30.526	4.167
bcsE	Cluster_31691	98	34	34.694	4.167
hcpA	Cluster_94492	128	13	10.156	3.03
ycaO	Cluster_38169	180	60	33.333	3.571
iorA_1	Cluster_38169	33	5	15.152	6.667
iorB_1	Cluster_38169	30	5	16.667	8.333
adhB_2	Cluster_38169	172	27	15.698	2.5
rhtB_1	Cluster_153809	219	2	0.913	1.075
betP	Cluster_65372	180	27	15.0	4.545
oprD_2	Cluster_31935	221	7	3.167	1.01
cmpR_1	Cluster_79460	221	5	2.262	1.667
argC_1	Cluster_79460	206	26	12.621	3.226
nrtD_1	Cluster_117536	120	9	7.5	4.545
mtrA	Cluster_114946	162	114	70.37	6.25
mcpQ_1	Cluster_48726	202	21	10.396	1.695
hsaB_2	Cluster_28761	204	62	30.392	3.226
tgnB	Cluster_130720	183	38	20.765	3.704
tgnD	Cluster_138873	189	142	75.132	6.667
tgnC	Cluster_138873	204	152	74.51	5.556
hsaB_3	Cluster_138873	107	29	27.103	4.762
pdhR_1	Cluster_125223	173	68	39.306	6.25
nudC_1	Cluster_125223	219	30	13.699	2.041
rcsC_6	Cluster_82276	220	4	1.818	0.719
leuE_1	Cluster_140357	124	25	20.161	3.448
lrp_2	Cluster_108363	221	15	6.787	1.493
nicP_1	Cluster_110370	220	3	1.364	0.82
cnbA	Cluster_39161	44	10	22.727	11.111
genK	Cluster_39161	86	9	10.465	5.0
rcsC_7	Cluster_144398	220	4	1.818	0.699
rcsC_8	Cluster_148446	220	3	1.364	0.699
norG_1	Cluster_153808	218	10	4.587	1.562
liuE	Cluster_134281	199	54	27.136	2.564
cueR_1	Cluster_134281	167	29	17.365	2.857
rhaR_2	Cluster_71397	221	9	4.072	1.0
pobA	Cluster_71397	195	61	31.282	3.571
ggt_1	Cluster_83367	201	8	3.98	2.222
argP_1	Cluster_83367	188	6	3.191	1.37
ocd_1	Cluster_64853	29	5	17.241	10.0
asnC_1	Cluster_64853	69	5	7.246	10.0
allE	Cluster_112598	209	105	50.239	3.846
dmoA_2	Cluster_40603	193	10	5.181	1.754
ssuA_1	Cluster_40603	201	19	9.453	1.471
nicS_1	Cluster_84517	127	15	11.811	3.125
cdhR_1	Cluster_77305	221	9	4.072	1.031
nphR	Cluster_83863	93	77	82.796	9.091
apc3	Cluster_80778	96	39	40.625	3.571
apc4	Cluster_80778	93	43	46.237	4.545
yahB	Cluster_116476	102	92	90.196	14.286
ilvE	Cluster_86328	206	113	54.854	2.564
yheS_1	Cluster_72341	123	26	21.138	6.667
cobN	Cluster_17239	209	111	53.11	2.857
atoC_2	Cluster_25391	220	41	18.636	1.333
rlhA_1	Cluster_54289	211	35	16.588	1.818
trmK	Cluster_129341	213	33	15.493	2.632
dmlR_2	Cluster_100023	221	3	1.357	0.781
mmgC_1	Cluster_22952	219	13	5.936	1.471
menB	Cluster_22952	158	55	34.81	4.0
surA_1	Cluster_62033	183	7	3.825	2.778
walR_1	Cluster_42628	68	14	20.588	4.0
sctC	Cluster_145248	98	25	25.51	7.143
csgE	Cluster_145248	180	34	18.889	5.263
csgG_1	Cluster_145248	17	3	17.647	11.111
vgrG1_1	Cluster_49161	131	1	0.763	1.449
csgG_2	Cluster_49161	17	1	5.882	12.5
acoR_1	Cluster_26523	217	5	2.304	1.266
nanT_1	Cluster_42948	215	2	0.93	1.923
mopR	Cluster_42948	65	14	21.538	5.263
gutB	Cluster_56173	40	8	20.0	9.091
idnO	Cluster_56173	29	9	31.034	7.143
styD	Cluster_121703	120	26	21.667	3.571
moaA_1	Cluster_121703	209	2	0.957	1.408
fadD3_1	Cluster_93028	182	24	13.187	2.041
fabG1	Cluster_124564	51	29	56.863	11.111
nsaD	Cluster_124564	184	80	43.478	4.0
puuR_2	Cluster_129969	218	69	31.651	2.041
yfcJ_1	Cluster_129176	82	16	19.512	5.263
srpA	Cluster_95818	174	51	29.31	3.226
sigR	Cluster_95818	149	61	40.94	5.263
xthA_2	Cluster_76764	198	38	19.192	1.923
tamA	Cluster_76764	217	60	27.65	3.125
tamB	Cluster_76764	205	59	28.78	3.448
pvdQ	Cluster_60784	208	127	61.058	3.704
lpxH_1	Cluster_43592	197	44	22.335	3.333
glnS	Cluster_43592	218	80	36.697	4.167
cysS	Cluster_43592	209	77	36.842	4.167
sasA_3	Cluster_135020	221	9	4.072	0.787
cusR	Cluster_135020	196	69	35.204	3.03
glaR	Cluster_60936	122	48	39.344	4.762
glaH	Cluster_60936	159	59	37.107	5.263
lhgD	Cluster_106942	156	55	35.256	5.263
gabP_1	Cluster_82262	211	16	7.583	1.818
hemB	Cluster_61235	189	41	21.693	3.571
proP_2	Cluster_78547	220	12	5.455	1.235
ribC	Cluster_71419	176	62	35.227	3.226
gltR_1	Cluster_101420	219	28	12.785	1.562
pxpA_1	Cluster_101420	26	14	53.846	10.0
pxpC_1	Cluster_122369	167	40	23.952	4.0
arnT_1	Cluster_44878	70	10	14.286	5.263
rgtE	Cluster_44878	85	30	35.294	7.143
wbgU_1	Cluster_44878	101	10	9.901	2.439
ywqF	Cluster_44878	138	63	45.652	5.882
tam_1	Cluster_44878	126	30	23.81	2.083
nspC	Cluster_64914	215	98	45.581	2.381
psdht	Cluster_129314	183	41	22.404	2.564
dauR_1	Cluster_129314	141	20	14.184	2.941
QRSL1	Cluster_34534	199	8	4.02	2.041
yghU	Cluster_53087	171	48	28.07	3.03
yhhS_1	Cluster_69430	197	19	9.645	2.0
ybiT	Cluster_167072	216	25	11.574	1.538
yedK_1	Cluster_102720	199	11	5.528	1.923
rssB_1	Cluster_60316	221	10	4.525	1.515
ccp	Cluster_60316	72	52	72.222	12.5
sasA_4	Cluster_60316	221	5	2.262	0.735
sasA_5	Cluster_60316	221	8	3.62	0.781
apbE_1	Cluster_123124	63	17	26.984	7.143
qseB_2	Cluster_94456	220	11	5.0	1.299
qseC_2	Cluster_94456	193	11	5.699	1.724
norG_2	Cluster_101997	218	20	9.174	1.587
dmlR_3	Cluster_113298	221	5	2.262	0.758
ycnE	Cluster_69037	59	34	57.627	10.0
mshD_1	Cluster_121054	8	2	25.0	20.0
grxC_1	Cluster_96549	91	31	34.066	9.091
rclR_1	Cluster_96549	41	8	19.512	9.091
dmlR_4	Cluster_111894	221	2	0.905	0.741
pikAII	Cluster_111894	84	32	38.095	5.882
namA_1	Cluster_31383	194	8	4.124	1.695
pgrR	Cluster_130025	49	9	18.367	5.556
ycjY	Cluster_153900	54	23	42.593	16.667
iolS_1	Cluster_24830	53	13	24.528	9.091
iolS_2	Cluster_24830	53	14	26.415	12.5
pcpR_1	Cluster_121701	217	18	8.295	1.316
panE_1	Cluster_121701	159	32	20.126	3.448
paaZ_1	Cluster_121701	126	30	23.81	4.0
yfdE	Cluster_121701	110	53	48.182	5.0
aroE_1	Cluster_121701	212	13	6.132	1.515
aroQ_1	Cluster_121701	115	29	25.217	3.846
hsrA_1	Cluster_89344	118	9	7.627	2.632
sigK	Cluster_114733	147	60	40.816	5.556
ogt	Cluster_138067	209	61	29.187	2.083
ramA_1	Cluster_54041	178	10	5.618	1.667
pphB	Cluster_54041	163	44	26.994	3.125
rhtC_1	Cluster_128688	186	27	14.516	1.786
rhaR_3	Cluster_95150	210	13	6.19	1.075
rhtB_2	Cluster_95150	219	8	3.653	1.042
ppiC_1	Cluster_124961	217	20	9.217	2.041
acsA_1	Cluster_122370	218	24	11.009	1.299
eco	Cluster_149381	188	70	37.234	4.762
bdhA_2	Cluster_50592	64	29	45.312	7.143
norR_1	Cluster_146832	220	10	4.545	1.562
yejE_1	Cluster_88150	211	48	22.749	1.562
yejB_1	Cluster_88150	213	49	23.005	1.538
ppiC_2	Cluster_130065	217	60	27.65	1.695
aroF_1	Cluster_26575	217	31	14.286	2.326
ycaD_1	Cluster_16639	218	16	7.339	1.37
uvrA_1	Cluster_74265	209	18	8.612	2.703
hcp1	Cluster_87543	77	30	38.961	4.545
ompA_1	Cluster_142676	148	51	34.459	4.167
clpV1	Cluster_142676	142	100	70.423	4.762
tri1	Cluster_31531	91	18	19.78	4.762
vgrG1_2	Cluster_26131	131	11	8.397	1.515
fabB	Cluster_54495	214	164	76.636	6.25
fabA	Cluster_54495	218	167	76.606	6.25
rcsC_9	Cluster_37023	220	2	0.909	0.719
btuB_1	Cluster_37023	220	5	2.273	0.935
gpsA	Cluster_37023	218	32	14.679	2.222
sixA	Cluster_37023	210	31	14.762	2.439
menH_1	Cluster_122372	219	17	7.763	1.205
ydiK_1	Cluster_110411	197	40	20.305	2.326
kdpA	Cluster_46397	215	34	15.814	2.273
kdpB_1	Cluster_46397	84	21	25.0	3.333
kdpC	Cluster_46397	214	36	16.822	2.174
kdpD	Cluster_83972	206	51	24.757	2.174
kdpE	Cluster_83972	209	48	22.967	2.174
yhaJ_1	Cluster_131796	212	7	3.302	1.754
argD_2	Cluster_17997	218	2	0.917	1.389
yejF	Cluster_13821	175	17	9.714	2.941
yejE_2	Cluster_13821	211	12	5.687	1.667
yejB_2	Cluster_13821	213	12	5.634	1.695
sgrR	Cluster_13821	172	16	9.302	2.941
gloB_2	Cluster_126809	160	52	32.5	3.704
rnhA	Cluster_126809	216	108	50.0	4.545
dnaQ	Cluster_153048	217	145	66.82	3.448
adiA	Cluster_39162	188	13	6.915	2.128
chrR	Cluster_79473	219	59	26.941	3.03
btuB_2	Cluster_52290	220	13	5.909	0.855
lasR	Cluster_52290	158	59	37.342	4.545
nuoN	Cluster_89364	216	119	55.093	5.556
nuoM	Cluster_89364	218	119	54.587	4.762
nuoL	Cluster_89364	215	119	55.349	5.556
nuoK	Cluster_89364	220	120	54.545	5.556
nuoJ	Cluster_89364	220	120	54.545	5.556
nuoI	Cluster_89364	220	120	54.545	5.556
nuoH	Cluster_89364	219	120	54.795	5.556
nuoG	Cluster_89364	210	118	56.19	6.667
nuoF	Cluster_131414	214	193	90.187	8.333
nuoE_1	Cluster_131414	114	58	50.877	4.762
nuoC	Cluster_131414	215	197	91.628	8.333
nuoB	Cluster_20397	219	64	29.224	3.226
ndhC	Cluster_20397	220	64	29.091	3.226
aceA	Cluster_10255	209	154	73.684	7.143
bicA	Cluster_128671	205	47	22.927	2.439
fusB	Cluster_135760	200	122	61.0	5.882
gabT	Cluster_166291	184	17	9.239	3.333
gcvA_1	Cluster_166291	221	4	1.81	0.935
gabP_2	Cluster_37905	211	29	13.744	1.754
yfcG_1	Cluster_125950	196	23	11.735	1.923
pitA_1	Cluster_96594	192	68	35.417	2.083
gacA	Cluster_143506	213	59	27.7	3.846
uvrC	Cluster_143506	214	51	23.832	3.846
pgsA	Cluster_143506	218	51	23.394	3.571
nicP_2	Cluster_85155	220	1	0.455	0.855
pxpA_2	Cluster_42163	26	2	7.692	10.0
traC	Cluster_125870	58	13	22.414	4.762
rhlE_1	Cluster_9201	216	3	1.389	2.703
topB_1	Cluster_118951	93	4	4.301	2.381
soj_1	Cluster_107737	218	1	0.459	1.351
prtR_1	Cluster_112582	77	2	2.597	1.887
fptA	Cluster_112582	79	2	2.532	4.762
fpvA_1	Cluster_112582	190	1	0.526	1.667
cdhR_2	Cluster_60835	221	3	1.357	1.01
bauD_1	Cluster_135839	67	12	17.91	3.846
crnA	Cluster_29396	50	23	46.0	10.0
ydcV_1	Cluster_29396	211	5	2.37	1.471
msmX	Cluster_29396	32	20	62.5	8.333
yycB_1	Cluster_129541	181	4	2.21	2.041
rhsD_1	Cluster_132159	14	2	14.286	10.0
accA1	Cluster_28099	197	39	19.797	2.857
paaF_1	Cluster_28099	82	19	23.171	3.333
acdA_1	Cluster_28099	139	24	17.266	2.941
fadD3_2	Cluster_28099	182	21	11.538	1.923
fadK	Cluster_21492	22	11	50.0	12.5
glgE2	Cluster_87849	217	117	53.917	3.448
glgB_1	Cluster_72790	105	13	12.381	2.632
glgX	Cluster_91728	173	43	24.855	2.5
malQ	Cluster_5501	213	50	23.474	2.326
glgB_2	Cluster_5501	105	24	22.857	2.381
glgA	Cluster_5501	208	51	24.519	2.632
zwf_1	Cluster_57997	220	43	19.545	3.125
rutR_1	Cluster_140408	220	14	6.364	1.695
preA	NO_CLUSTER_ASSOCIATION_FOUND	209	11	5.263	2.564
gltD_1	NO_CLUSTER_ASSOCIATION_FOUND	179	3	1.676	3.125
yciK	Cluster_79435	219	42	19.178	1.852
mupP	Cluster_109069	187	134	71.658	5.0
ubiG	Cluster_109069	219	141	64.384	3.448
mtnA	Cluster_109069	216	141	65.278	5.0
gyrA	Cluster_22773	217	45	20.737	2.273
serC	Cluster_50591	207	34	16.425	2.273
pheA	Cluster_50591	218	36	16.514	2.174
aroA	Cluster_78945	219	28	12.785	1.923
cmk	Cluster_78945	218	28	12.844	1.923
rpsA	Cluster_99558	219	136	62.1	12.5
ihfB	Cluster_6910	219	10	4.566	1.37
wecA	Cluster_59402	85	6	7.059	2.703
pglF	Cluster_128819	205	9	4.39	1.333
rfbB	Cluster_40650	142	4	2.817	1.639
rfbD	Cluster_40650	181	4	2.21	1.299
rffH	Cluster_40650	53	4	7.547	5.0
arnE	Cluster_11423	22	6	27.273	8.333
btuD_1	Cluster_11423	221	4	1.81	1.124
rmlC_1	Cluster_11423	114	8	7.018	1.887
tdh	Cluster_5444	58	5	8.621	3.333
bioF_1	Cluster_5444	49	7	14.286	6.25
kpsF	Cluster_3873	72	2	2.778	3.125
dapH_1	Cluster_79432	174	1	0.575	3.03
kdsB_1	Cluster_168580	44	1	2.273	4.762
kdsA_1	Cluster_168580	68	1	1.471	4.348
kpsT	Cluster_41912	46	2	4.348	3.226
kpsM	Cluster_3664	51	3	5.882	2.857
pyrF	Cluster_66705	217	59	27.189	2.941
yfmJ	Cluster_69038	216	59	27.315	2.632
linC	Cluster_69038	173	47	27.168	2.941
ydcO_1	Cluster_85749	197	48	24.365	2.174
yfcG_2	Cluster_85749	196	43	21.939	2.0
folE_1	Cluster_137635	103	43	41.748	4.167
smrA	Cluster_70943	179	36	20.112	2.041
sttH_1	Cluster_67596	182	84	46.154	3.03
prmB	Cluster_67596	220	146	66.364	4.167
aroC	Cluster_46434	218	28	12.844	2.326
hcaT	Cluster_88136	214	48	22.43	1.961
mtnD	Cluster_88136	219	48	21.918	1.887
zupT_1	Cluster_98666	168	14	8.333	2.439
mdoB_2	Cluster_89942	100	6	6.0	2.5
corA	Cluster_139618	203	63	31.034	3.125
plsC	Cluster_102695	212	42	19.811	2.5
fatA	Cluster_26591	123	6	4.878	3.03
gltC_1	Cluster_112587	221	16	7.24	1.205
bdcA	Cluster_133575	203	24	11.823	4.545
dmlR_5	Cluster_133575	221	1	0.452	0.781
efp	Cluster_96286	218	29	13.303	3.226
ohrB	Cluster_88724	54	29	53.704	7.692
ohrR	Cluster_147625	210	83	39.524	4.545
dmlR_6	Cluster_106973	221	5	2.262	0.775
yofA	Cluster_113573	131	117	89.313	8.333
aroH	Cluster_104356	205	84	40.976	3.704
speE	Cluster_104356	164	76	46.341	5.263
deaD	Cluster_24117	211	60	28.436	2.381
ygiD	Cluster_116160	202	48	23.762	3.704
tpm	Cluster_116160	214	56	26.168	4.167
htpX	Cluster_10340	185	11	5.946	2.632
alaA	Cluster_73834	215	153	71.163	5.882
msrB	Cluster_73834	199	143	71.859	6.25
gpx1	Cluster_73834	217	153	70.507	5.882
rcsC_10	Cluster_57918	219	2	0.913	0.69
msrC	Cluster_57918	221	76	34.389	2.381
yfeX_1	Cluster_104339	22	6	27.273	7.692
hcaR_1	Cluster_50749	181	3	1.657	1.887
fdm	NO_CLUSTER_ASSOCIATION_FOUND	19	4	21.053	16.667
usg	NO_CLUSTER_ASSOCIATION_FOUND	217	42	19.355	1.449
truA	Cluster_91159	216	36	16.667	2.222
trpF	Cluster_145140	215	73	33.953	3.704
accD	Cluster_51552	214	108	50.467	3.704
folC	Cluster_51552	215	106	49.302	4.0
dedD	Cluster_51552	196	101	51.531	4.348
purF_1	Cluster_60007	156	19	12.179	1.852
metZ	Cluster_60007	170	50	29.412	2.632
gdhI	Cluster_60007	180	50	27.778	2.632
fadH	Cluster_27735	215	35	16.279	2.439
yodB	Cluster_76776	151	20	13.245	3.03
nadK	Cluster_158852	219	76	34.703	4.167
apaH_1	Cluster_158852	211	34	16.114	1.887
glpG	Cluster_158852	219	73	33.333	4.0
pepN	Cluster_158852	216	72	33.333	4.167
hcf136	Cluster_37489	55	14	25.455	6.667
pgl_1	Cluster_82808	200	14	7.0	2.0
sbcD	Cluster_12248	216	28	12.963	1.515
ydcO_2	Cluster_83969	197	41	20.812	1.961
dapA_2	Cluster_157601	216	10	4.63	1.282
fucA	Cluster_157601	124	49	39.516	3.03
mtlD	Cluster_17852	138	51	36.957	5.263
cynR_2	Cluster_85110	219	7	3.196	1.282
ybhH	Cluster_85110	194	52	26.804	3.704
dctA2_1	Cluster_137365	183	19	10.383	2.5
citN_1	Cluster_106940	203	20	9.852	2.941
nicP_3	Cluster_152328	220	1	0.455	0.826
soxR	Cluster_127978	210	27	12.857	3.03
bepF_2	Cluster_127978	160	14	8.75	3.03
bepE_1	Cluster_127978	146	12	8.219	4.167
