This file lists every transcription factor binding IGR proposed to regulate an operon, and statistics for the operon composition for each regulatory occurrence of the IGR
If IGR occurrence isn't associated to an operon, it isnt included when calculating statistics
IGR = ClusterID, AVG_OP_LEN = Average number of genes per operon to 3 D.P,TF = Name of TF(s) IGR binds separated by comma, TOTAL_ASSOC = Number of IGR occurrences associated to operon(s), GENE = Name of gene if known, OCC_IN_OPERON = Number of operons associated to IGR bearing gene
IGR	AVG_OP_LEN	TF	TOTAL_ASSOCS	GENE	OCC_IN_OPERON	PERCENT_OPERONS
Cluster_95978	4.0	AmrZ	7	Unknown_Gene	7	100.0
Cluster_95978	4.0	AmrZ	7	prpB_1	1	14.286
Cluster_95978	4.0	AmrZ	7	prpB_2	2	28.571
Cluster_10245	2.0	PsrA	1	fadB	1	100.0
Cluster_10245	2.0	PsrA	1	fadA_1	1	100.0
Cluster_49340	1.5	LexA,PsrA	4	sulA	2	50.0
Cluster_49340	1.5	LexA,PsrA	4	lexA_1	2	50.0
Cluster_49340	1.5	LexA,PsrA	4	Unknown_Gene	2	50.0
Cluster_64558	1.0	PcaR	2	pcaF	2	100.0
Cluster_16204	1.0	PcaR	4	pcaR	2	50.0
Cluster_16204	1.0	PcaR	4	Unknown_Gene	2	50.0
Cluster_67212	1.5	ColR	14	sasA_6	2	14.286
Cluster_67212	1.5	ColR	14	czcR	6	42.857
Cluster_67212	1.5	ColR	14	Unknown_Gene	7	50.0
Cluster_67212	1.5	ColR	14	sasA_4	3	21.429
Cluster_67212	1.5	ColR	14	czcR_3	1	7.143
Cluster_67212	1.5	ColR	14	sasA_2	1	7.143
Cluster_67212	1.5	ColR	14	sasA_1	1	7.143
Cluster_27059	1.0	ArgR	14	yhdW	7	50.0
Cluster_27059	1.0	ArgR	14	estB	7	50.0
Cluster_53026	1.0	LexA	14	psiE	7	50.0
Cluster_53026	1.0	LexA	14	Unknown_Gene	7	50.0
Cluster_98766	2.143	Zur	14	Unknown_Gene	14	100.0
Cluster_91262	1.0	CueR	14	copZ	7	50.0
Cluster_91262	1.0	CueR	14	Unknown_Gene	7	50.0
Cluster_153159	2.0	CueR	7	copA_1	5	71.429
Cluster_153159	2.0	CueR	7	hmrR	7	100.0
Cluster_153159	2.0	CueR	7	copA_2	1	14.286
Cluster_153159	2.0	CueR	7	copA_3	1	14.286
Cluster_118336	1.0	LexA	14	dinG_2	1	7.143
Cluster_118336	1.0	LexA	14	Unknown_Gene	7	50.0
Cluster_118336	1.0	LexA	14	dinG_3	4	28.571
Cluster_118336	1.0	LexA	14	dinG_1	2	14.286
Cluster_102133	1.0	ArgR	7	argG	7	100.0
Cluster_77893	1.333	Zur	3	Unknown_Gene	3	100.0
Cluster_14901	1.0	LexA	2	Unknown_Gene	2	100.0
Cluster_17926	1.0	Anr	2	Unknown_Gene	2	100.0
Cluster_79527	1.0	PtxS	1	kdgR	1	100.0
Cluster_135176	4.0	PtxS	3	Unknown_Gene	3	100.0
Cluster_135176	4.0	PtxS	3	kdgK	3	100.0
Cluster_135176	4.0	PtxS	3	ttuB_2	1	33.333
Cluster_135176	4.0	PtxS	3	ghrB_2	2	66.667
Cluster_135176	4.0	PtxS	3	ttuB_3	1	33.333
Cluster_135176	4.0	PtxS	3	ghrB_1	1	33.333
Cluster_135176	4.0	PtxS	3	ttuB_1	1	33.333
Cluster_7041	1.0	AmrZ	2	Unknown_Gene	2	100.0
Cluster_975	1.0	ColR	2	oprD_3	1	50.0
Cluster_975	1.0	ColR	2	cntO_4	1	50.0
Cluster_35401	1.0	LexA	14	tyrB_2	7	50.0
Cluster_35401	1.0	LexA	14	uvrB	7	50.0
Cluster_455	1.0	Fur	2	Unknown_Gene	2	100.0
Cluster_32215	1.0	ColR	4	gloA	2	50.0
Cluster_32215	1.0	ColR	4	Unknown_Gene	2	50.0
Cluster_56526	1.0	LexA	4	dinB	1	25.0
Cluster_56526	1.0	LexA	4	Unknown_Gene	2	50.0
Cluster_56526	1.0	LexA	4	dinB_1	1	25.0
Cluster_31005	1.0	Fur	6	Unknown_Gene	3	50.0
Cluster_31005	1.0	Fur	6	lgrB_1	1	16.667
Cluster_31005	1.0	Fur	6	lgrB	2	33.333
Cluster_67217	2.0	PcaR	1	Unknown_Gene	1	100.0
Cluster_106371	2.0	LexA	1	Unknown_Gene	1	100.0
Cluster_11884	1.0	LexA	8	pbpG	4	50.0
Cluster_11884	1.0	LexA	8	Unknown_Gene	4	50.0
Cluster_46730	2.5	PcaR	2	pht2_1	1	50.0
Cluster_46730	2.5	PcaR	2	tsaM1_1	1	50.0
Cluster_46730	2.5	PcaR	2	Unknown_Gene	1	50.0
Cluster_5625	1.0	LexA	2	Unknown_Gene	2	100.0
Cluster_135182	2.0	LexA	1	Unknown_Gene	1	100.0
Cluster_40637	1.0	ColR	1	sasA_3	1	100.0
Cluster_21993	3.0	PtxS	1	Unknown_Gene	1	100.0
Cluster_114872	1.0	Zur	16	ykgM	8	50.0
Cluster_114872	1.0	Zur	16	dksA_1	3	18.75
Cluster_114872	1.0	Zur	16	dksA_2	3	18.75
Cluster_114872	1.0	Zur	16	dksA_3	2	12.5
Cluster_75312	1.0	LexA	4	ppsC_1	1	25.0
Cluster_75312	1.0	LexA	4	dmlR_7	1	25.0
Cluster_75312	1.0	LexA	4	tdh_1	1	25.0
Cluster_75312	1.0	LexA	4	dmlR_9	1	25.0
Cluster_49679	2.0	LexA	1	dinG_2	1	100.0
Cluster_49679	2.0	LexA	1	fan1	1	100.0
Cluster_12262	7.2	Fur	10	xyl3A	5	50.0
Cluster_12262	7.2	Fur	10	Unknown_Gene	10	100.0
Cluster_12262	7.2	Fur	10	xpsE	5	50.0
Cluster_12262	7.2	Fur	10	epsF_2	1	10.0
Cluster_12262	7.2	Fur	10	xcpT	5	50.0
Cluster_12262	7.2	Fur	10	xpsD	5	50.0
Cluster_12262	7.2	Fur	10	epsF_1	3	30.0
Cluster_12262	7.2	Fur	10	epsF_3	1	10.0
Cluster_9186	2.0	AmrZ	18	Unknown_Gene	9	50.0
Cluster_9186	2.0	AmrZ	18	prsD	8	44.444
Cluster_9186	2.0	AmrZ	18	prsE_1	4	22.222
Cluster_9186	2.0	AmrZ	18	tolC_1	4	22.222
Cluster_9186	2.0	AmrZ	18	tolC_2	5	27.778
Cluster_9186	2.0	AmrZ	18	prsE_4	1	5.556
Cluster_9186	2.0	AmrZ	18	prsD_2	1	5.556
Cluster_9186	2.0	AmrZ	18	prsE_3	4	22.222
Cluster_58068	1.0	Zur	2	Unknown_Gene	2	100.0
Cluster_23388	2.5	PcaR	4	czcA_1	1	25.0
Cluster_23388	2.5	PcaR	4	czcB	2	50.0
Cluster_23388	2.5	PcaR	4	czcC	2	50.0
Cluster_23388	2.5	PcaR	4	aroQ_2	1	25.0
Cluster_23388	2.5	PcaR	4	aroE_4	1	25.0
Cluster_23388	2.5	PcaR	4	czcA_2	1	25.0
Cluster_23388	2.5	PcaR	4	aroQ	1	25.0
Cluster_23388	2.5	PcaR	4	aroE_3	1	25.0
Cluster_46116	5.0	Fur	1	zupT_2	1	100.0
Cluster_46116	5.0	Fur	1	sodB_1	1	100.0
Cluster_46116	5.0	Fur	1	Unknown_Gene	1	100.0
Cluster_46116	5.0	Fur	1	fumC_2	1	100.0
Cluster_34484	1.0	PsrA	5	dmdC_6	1	20.0
Cluster_34484	1.0	PsrA	5	dmdC_2	2	40.0
Cluster_34484	1.0	PsrA	5	dmdC_3	1	20.0
Cluster_34484	1.0	PsrA	5	dmdC_1	1	20.0
Cluster_1499	3.0	CueR	1	Unknown_Gene	1	100.0
Cluster_104264	1.0	LexA	5	uvrD	5	100.0
Cluster_60464	1.0	LexA	1	Unknown_Gene	1	100.0
Cluster_30232	1.0	PsrA	5	pitA_2	2	40.0
Cluster_30232	1.0	PsrA	5	pitA_1	3	60.0
Cluster_39647	1.0	PcaR	4	pcaF	4	100.0
Cluster_8453	1.0	AmrZ	1	Unknown_Gene	1	100.0
Cluster_29893	1.0	ArgR	1	argG	1	100.0
Cluster_3931	1.25	LexA	4	Unknown_Gene	4	100.0
Cluster_76363	1.0	LexA	2	umuD	2	100.0
Cluster_16508	1.0	LexA	4	Unknown_Gene	4	100.0
Cluster_53379	1.0	ColR	1	dgcP	1	100.0
Cluster_135913	1.0	LexA	1	Unknown_Gene	1	100.0
Cluster_59507	1.0	LexA	7	dpnM	7	100.0
Cluster_32423	1.0	PtxS	2	kdgR_1	2	100.0
Cluster_49346	2.0	LexA	2	dinG_1	1	50.0
Cluster_49346	2.0	LexA	2	fan1	2	100.0
Cluster_49346	2.0	LexA	2	dinG_2	1	50.0
Cluster_46423	5.0	Fur	2	zupT_1	1	50.0
Cluster_46423	5.0	Fur	2	sodB_1	2	100.0
Cluster_46423	5.0	Fur	2	Unknown_Gene	2	100.0
Cluster_46423	5.0	Fur	2	fumC_1	1	50.0
Cluster_46423	5.0	Fur	2	zupT_2	1	50.0
Cluster_46423	5.0	Fur	2	fumC_2	1	50.0
Cluster_8766	1.0	ArgR	2	aruC	2	100.0
Cluster_77909	1.0	ArgR	1	argG	1	100.0
Cluster_35820	1.0	PcaR	3	pcaF_1	1	33.333
Cluster_35820	1.0	PcaR	3	pcaF_2	2	66.667
Cluster_17107	1.0	LexA	2	Unknown_Gene	2	100.0
Cluster_6256	2.0	PsrA	4	fadB_1	1	25.0
Cluster_6256	2.0	PsrA	4	fadA_1	1	25.0
Cluster_6256	2.0	PsrA	4	fadB	1	25.0
Cluster_6256	2.0	PsrA	4	fadA	1	25.0
Cluster_6256	2.0	PsrA	4	fadB_3	1	25.0
Cluster_6256	2.0	PsrA	4	fadA_2	2	50.0
Cluster_6256	2.0	PsrA	4	fadB_2	1	25.0
Cluster_5041	1.0	LasR	1	Unknown_Gene	1	100.0
Cluster_19438	6.0	LexA	1	Unknown_Gene	1	100.0
Cluster_19438	6.0	LexA	1	ufaA1	1	100.0
Cluster_45264	1.0	LexA	4	Unknown_Gene	4	100.0
Cluster_64566	1.0	Zur	4	cntO_4	1	25.0
Cluster_64566	1.0	Zur	4	arfB	1	25.0
Cluster_64566	1.0	Zur	4	cntO_2	1	25.0
Cluster_64566	1.0	Zur	4	arfB_2	1	25.0
Cluster_44052	2.0	PcaR	5	pcaJ_2	3	60.0
Cluster_44052	2.0	PcaR	5	pcaI	2	40.0
Cluster_44052	2.0	PcaR	5	Unknown_Gene	2	40.0
Cluster_44052	2.0	PcaR	5	pcaI_2	1	20.0
Cluster_128315	1.75	LexA	8	nucM	5	62.5
Cluster_128315	1.75	LexA	8	Unknown_Gene	8	100.0
Cluster_128315	1.75	LexA	8	dns	1	12.5
Cluster_78467	1.0	AmrZ	5	Unknown_Gene	5	100.0
Cluster_6700	1.5	Zur	2	amiC_2	1	50.0
Cluster_6700	1.5	Zur	2	yidD	1	50.0
Cluster_6700	1.5	Zur	2	Unknown_Gene	1	50.0
Cluster_84063	1.0	ColR	1	sasA_10	1	100.0
Cluster_46119	2.5	PcaR	2	aroE_3	1	50.0
Cluster_46119	2.5	PcaR	2	aroQ	1	50.0
Cluster_46119	2.5	PcaR	2	czcC	1	50.0
Cluster_46119	2.5	PcaR	2	czcB	1	50.0
Cluster_46119	2.5	PcaR	2	czcA_2	1	50.0
Cluster_65444	1.0	LexA	2	Unknown_Gene	2	100.0
Cluster_47019	2.5	PcaR	10	aroE_1	1	10.0
Cluster_47019	2.5	PcaR	10	aroQ	5	50.0
Cluster_47019	2.5	PcaR	10	czcC_1	2	20.0
Cluster_47019	2.5	PcaR	10	czcB_1	2	20.0
Cluster_47019	2.5	PcaR	10	czcA_1	2	20.0
Cluster_47019	2.5	PcaR	10	czcA_2	3	30.0
Cluster_47019	2.5	PcaR	10	czcB_2	3	30.0
Cluster_47019	2.5	PcaR	10	czcC_2	3	30.0
Cluster_47019	2.5	PcaR	10	aroE_3	2	20.0
Cluster_47019	2.5	PcaR	10	aroE_2	2	20.0
Cluster_21155	1.5	PcaR	8	Unknown_Gene	4	50.0
Cluster_21155	1.5	PcaR	8	pcaI	4	50.0
Cluster_21155	1.5	PcaR	8	pcaJ	4	50.0
Cluster_17766	1.2	ArgR	5	dppA_1	1	20.0
Cluster_17766	1.2	ArgR	5	dppA_2	1	20.0
Cluster_17766	1.2	ArgR	5	dppA_3	2	40.0
Cluster_17766	1.2	ArgR	5	dppA_4	1	20.0
Cluster_17766	1.2	ArgR	5	dppA_5	1	20.0
Cluster_140464	2.0	PtxS	5	kdgK	5	100.0
Cluster_140464	2.0	PtxS	5	Unknown_Gene	5	100.0
Cluster_75153	1.0	PtxS	5	kdgR	4	80.0
Cluster_75153	1.0	PtxS	5	kdgR_1	1	20.0
Cluster_52024	2.0	PtxS	10	Unknown_Gene	5	50.0
Cluster_52024	2.0	PtxS	10	alkB	5	50.0
Cluster_87046	1.0	CueR	10	Unknown_Gene	5	50.0
Cluster_87046	1.0	CueR	10	copZ	5	50.0
Cluster_4538	1.5	ArgR	10	oprD_3	1	10.0
Cluster_4538	1.5	ArgR	10	Unknown_Gene	5	50.0
Cluster_4538	1.5	ArgR	10	slyX	5	50.0
Cluster_4538	1.5	ArgR	10	oprD_2	1	10.0
Cluster_4538	1.5	ArgR	10	oprD_7	1	10.0
Cluster_4538	1.5	ArgR	10	oprD_1	1	10.0
Cluster_4538	1.5	ArgR	10	oprD_6	1	10.0
Cluster_79016	1.0	LexA	1	Unknown_Gene	1	100.0
Cluster_50977	1.875	CueR	8	Unknown_Gene	8	100.0
Cluster_16882	3.0	CueR	8	oprM_2	4	50.0
Cluster_16882	3.0	CueR	8	oqxB32	8	100.0
Cluster_16882	3.0	CueR	8	acrA	6	75.0
Cluster_16882	3.0	CueR	8	oprM_4	2	25.0
Cluster_16882	3.0	CueR	8	acrA_2	2	25.0
Cluster_16882	3.0	CueR	8	oprM_3	2	25.0
Cluster_46741	2.0	CueR	16	czrA	8	50.0
Cluster_46741	2.0	CueR	16	actP_1	4	25.0
Cluster_46741	2.0	CueR	16	hmrR_2	5	31.25
Cluster_46741	2.0	CueR	16	fdx_2	3	18.75
Cluster_46741	2.0	CueR	16	fdx_1	2	12.5
Cluster_46741	2.0	CueR	16	hmrR_1	2	12.5
Cluster_46741	2.0	CueR	16	hmrR_3	1	6.25
Cluster_46741	2.0	CueR	16	actP_3	2	12.5
Cluster_46741	2.0	CueR	16	fdx_3	3	18.75
Cluster_46741	2.0	CueR	16	actP_4	1	6.25
Cluster_46741	2.0	CueR	16	actP_2	1	6.25
Cluster_116971	2.0	LexA	5	Unknown_Gene	5	100.0
Cluster_7910	1.0	LexA	2	Unknown_Gene	2	100.0
Cluster_153180	1.0	LasR	19	rarA_1	11	57.895
Cluster_153180	1.0	LasR	19	rarA_3	2	10.526
Cluster_153180	1.0	LasR	19	rarA_2	6	31.579
Cluster_26447	1.0	NtrC	10	Unknown_Gene	5	50.0
Cluster_26447	1.0	NtrC	10	pucI_1	3	30.0
Cluster_26447	1.0	NtrC	10	pucI_3	2	20.0
Cluster_141253	2.0	LexA	1	Unknown_Gene	1	100.0
Cluster_11988	1.4	MexT	5	Unknown_Gene	5	100.0
Cluster_11988	1.4	MexT	5	folE_1	1	20.0
Cluster_11988	1.4	MexT	5	folE_2	1	20.0
Cluster_142072	1.043	LexA	23	Unknown_Gene	23	100.0
Cluster_66784	1.0	ArgR	10	Unknown_Gene	5	50.0
Cluster_66784	1.0	ArgR	10	panS	4	40.0
Cluster_66784	1.0	ArgR	10	panS_2	1	10.0
Cluster_97408	2.5	Zur	10	Unknown_Gene	10	100.0
Cluster_97408	2.5	Zur	10	ytrE	5	50.0
Cluster_144560	1.0	LexA	5	Unknown_Gene	5	100.0
Cluster_34325	1.0	PsrA	5	dmdC_2	1	20.0
Cluster_34325	1.0	PsrA	5	dmdC_3	1	20.0
Cluster_34325	1.0	PsrA	5	dmdC_1	3	60.0
Cluster_93847	1.0	LexA	5	uvrD	5	100.0
Cluster_49354	1.0	MexT	5	Unknown_Gene	5	100.0
Cluster_36894	1.5	LexA	6	Unknown_Gene	3	50.0
Cluster_36894	1.5	LexA	6	umuD_2	2	33.333
Cluster_36894	1.5	LexA	6	umuC_2	2	33.333
Cluster_36894	1.5	LexA	6	umuC_3	1	16.667
Cluster_36894	1.5	LexA	6	umuD_3	1	16.667
Cluster_480	1.375	ColR	8	Unknown_Gene	8	100.0
Cluster_131569	1.0	LexA	1	umuD_3	1	100.0
Cluster_1651	2.0	PsrA	1	fadB	1	100.0
Cluster_1651	2.0	PsrA	1	fadA	1	100.0
Cluster_53388	1.5	LexA,PsrA	10	sulA_2	4	40.0
Cluster_53388	1.5	LexA,PsrA	10	lexA_2	3	30.0
Cluster_53388	1.5	LexA,PsrA	10	Unknown_Gene	5	50.0
Cluster_53388	1.5	LexA,PsrA	10	lexA_3	1	10.0
Cluster_53388	1.5	LexA,PsrA	10	sulA_1	1	10.0
Cluster_53388	1.5	LexA,PsrA	10	lexA_1	1	10.0
Cluster_50021	1.0	LexA	10	Unknown_Gene	10	100.0
Cluster_50189	1.0	ColR	6	gloA	4	66.667
Cluster_50189	1.0	ColR	6	gloA_1	2	33.333
Cluster_59256	2.5	PcaR	10	pht2	5	50.0
Cluster_59256	2.5	PcaR	10	tsaM1_2	2	20.0
Cluster_59256	2.5	PcaR	10	Unknown_Gene	5	50.0
Cluster_59256	2.5	PcaR	10	tsaM1	3	30.0
Cluster_34587	1.0	LexA	10	tyrB_1	3	30.0
Cluster_34587	1.0	LexA	10	uvrB_2	1	10.0
Cluster_34587	1.0	LexA	10	uvrB	3	30.0
Cluster_34587	1.0	LexA	10	tyrB_2	2	20.0
Cluster_34587	1.0	LexA	10	uvrB_1	1	10.0
Cluster_21652	1.0	ArgR	5	aruC	5	100.0
Cluster_26905	1.0	ArgR	14	estB	7	50.0
Cluster_26905	1.0	ArgR	14	yhdW	7	50.0
Cluster_122271	2.0	PvdS	5	lgrE	5	100.0
Cluster_122271	2.0	PvdS	5	mbtH	5	100.0
Cluster_39423	4.0	AmrZ	5	Unknown_Gene	5	100.0
Cluster_39423	4.0	AmrZ	5	btuD_3	3	60.0
Cluster_39423	4.0	AmrZ	5	btuD_5	1	20.0
Cluster_39423	4.0	AmrZ	5	btuD_4	1	20.0
Cluster_13230	1.0	PcaR	10	Unknown_Gene	5	50.0
Cluster_13230	1.0	PcaR	10	pcaR_2	3	30.0
Cluster_13230	1.0	PcaR	10	pcaR_1	1	10.0
Cluster_13230	1.0	PcaR	10	pcaR_3	1	10.0
Cluster_39654	1.0	PcaR	5	pcaF	5	100.0
Cluster_137517	1.0	ColR	5	dgkA	5	100.0
Cluster_136695	1.0	LexA	5	recA	5	100.0
Cluster_41425	1.0	LexA	8	Unknown_Gene	8	100.0
Cluster_85840	1.444	Zur	9	Unknown_Gene	5	55.556
Cluster_85840	1.444	Zur	9	pyrC_2	3	33.333
Cluster_85840	1.444	Zur	9	dksA_3	3	33.333
Cluster_85840	1.444	Zur	9	pyrC_1	1	11.111
Cluster_85840	1.444	Zur	9	dksA_1	1	11.111
Cluster_107104	1.5	CueR	2	Unknown_Gene	2	100.0
Cluster_33825	1.0	LexA	2	psiE	1	50.0
Cluster_33825	1.0	LexA	2	Unknown_Gene	1	50.0
Cluster_24723	2.0	MexT	2	Unknown_Gene	2	100.0
Cluster_24723	2.0	MexT	2	ybaA	1	50.0
Cluster_90675	1.0	LexA	1	Unknown_Gene	1	100.0
Cluster_59259	1.0	PsrA	6	gpmA	3	50.0
Cluster_59259	1.0	PsrA	6	sohB	3	50.0
Cluster_75340	2.0	PtxS	1	kdgK_1	1	100.0
Cluster_75340	2.0	PtxS	1	Unknown_Gene	1	100.0
Cluster_34006	1.0	PtxS	1	kdgR_2	1	100.0
Cluster_121183	1.0	Zur	2	yciC_1	1	50.0
Cluster_121183	1.0	Zur	2	folE2	1	50.0
Cluster_43491	2.0	PsrA	1	glnG	1	100.0
Cluster_43491	2.0	PsrA	1	glnL	1	100.0
Cluster_8582	1.0	LexA	1	Unknown_Gene	1	100.0
Cluster_32862	1.0	ArgR	6	hcr	3	50.0
Cluster_32862	1.0	ArgR	6	Unknown_Gene	3	50.0
Cluster_41722	1.0	LexA	2	topB	1	50.0
Cluster_41722	1.0	LexA	2	Unknown_Gene	1	50.0
Cluster_96738	1.0	ArgR	4	argG	4	100.0
Cluster_117679	1.0	LexA	14	dinG_3	3	21.429
Cluster_117679	1.0	LexA	14	Unknown_Gene	7	50.0
Cluster_117679	1.0	LexA	14	dinG_2	1	7.143
Cluster_117679	1.0	LexA	14	dinG_1	2	14.286
Cluster_117679	1.0	LexA	14	dinG_4	1	7.143
Cluster_42697	1.0	PsrA	3	dmdC_1	1	33.333
Cluster_42697	1.0	PsrA	3	dmdC_3	2	66.667
Cluster_45840	1.0	AmrZ	1	Unknown_Gene	1	100.0
Cluster_27067	1.0	ArgR	1	aruC	1	100.0
Cluster_49361	1.6	LexA,PsrA	5	Unknown_Gene	4	80.0
Cluster_49361	1.6	LexA,PsrA	5	lexA_2	1	20.0
Cluster_49361	1.6	LexA,PsrA	5	sulA	2	40.0
Cluster_49361	1.6	LexA,PsrA	5	lexA_1	1	20.0
Cluster_96025	1.0	LexA	1	Unknown_Gene	1	100.0
Cluster_63298	1.0	Zur	1	Unknown_Gene	1	100.0
Cluster_91872	1.0	Zur	6	Unknown_Gene	6	100.0
Cluster_114159	1.0	MexT	1	Unknown_Gene	1	100.0
Cluster_24315	2.0	ArgR	6	gltB	6	100.0
Cluster_24315	2.0	ArgR	6	gltD_2	1	16.667
Cluster_24315	2.0	ArgR	6	gltD_1	2	33.333
Cluster_24315	2.0	ArgR	6	gltD	3	50.0
Cluster_52716	1.5	ColR	2	sasA_14	1	50.0
Cluster_52716	1.5	ColR	2	czcR_2	1	50.0
Cluster_52716	1.5	ColR	2	Unknown_Gene	1	50.0
Cluster_50673	2.0	AmrZ	1	rcsC_16	1	100.0
Cluster_50673	2.0	AmrZ	1	kaiC_2	1	100.0
Cluster_12062	1.0	ArgR	2	gdhB	1	50.0
Cluster_12062	1.0	ArgR	2	Unknown_Gene	1	50.0
Cluster_78488	1.0	CueR	2	Unknown_Gene	2	100.0
Cluster_54793	2.0	CueR	1	copA_5	1	100.0
Cluster_54793	2.0	CueR	1	hmrR	1	100.0
Cluster_101506	1.5	LexA	2	grpE	1	50.0
Cluster_101506	1.5	LexA	2	Unknown_Gene	1	50.0
Cluster_101506	1.5	LexA	2	recN	1	50.0
Cluster_134459	1.0	ColR	3	dgkA	3	100.0
Cluster_128816	1.875	LexA	8	recX	7	87.5
Cluster_128816	1.875	LexA	8	recA	8	100.0
Cluster_9171	1.5	PsrA	6	etfA	1	16.667
Cluster_9171	1.5	PsrA	6	etfB	1	16.667
Cluster_9171	1.5	PsrA	6	Unknown_Gene	3	50.0
Cluster_9171	1.5	PsrA	6	etfB_2	1	16.667
Cluster_9171	1.5	PsrA	6	etfA_2	1	16.667
Cluster_9171	1.5	PsrA	6	etfB_1	1	16.667
Cluster_9171	1.5	PsrA	6	etfA_1	1	16.667
Cluster_4832	1.0	PcaR	2	Unknown_Gene	1	50.0
Cluster_4832	1.0	PcaR	2	pcaR_2	1	50.0
Cluster_34782	1.0	PcaR	1	pcaK_3	1	100.0
Cluster_15513	1.0	LexA	4	Unknown_Gene	4	100.0
Cluster_11006	1.5	LexA	2	Unknown_Gene	2	100.0
Cluster_35829	1.5	LexA	6	Unknown_Gene	3	50.0
Cluster_35829	1.5	LexA	6	umuD_2	1	16.667
Cluster_35829	1.5	LexA	6	umuC_2	1	16.667
Cluster_35829	1.5	LexA	6	umuC	2	33.333
Cluster_35829	1.5	LexA	6	umuD	2	33.333
Cluster_46132	1.0	AmrZ	3	Unknown_Gene	3	100.0
Cluster_40900	1.5	PcaR	2	pcaJ_2	1	50.0
Cluster_40900	1.5	PcaR	2	pcaI_2	1	50.0
Cluster_40900	1.5	PcaR	2	Unknown_Gene	1	50.0
Cluster_24725	1.0	ArgR	2	Unknown_Gene	1	50.0
Cluster_24725	1.0	ArgR	2	gdhB	1	50.0
Cluster_122528	1.0	LexA	1	Unknown_Gene	1	100.0
Cluster_15969	2.0	AmrZ	1	degU_1	1	100.0
Cluster_15969	2.0	AmrZ	1	Unknown_Gene	1	100.0
Cluster_12722	2.0	PsrA	1	fadB_2	1	100.0
Cluster_12722	2.0	PsrA	1	fadA_1	1	100.0
Cluster_49072	2.5	LexA,PsrA	2	sulA	1	50.0
Cluster_49072	2.5	LexA,PsrA	2	lexA_1	1	50.0
Cluster_49072	2.5	LexA,PsrA	2	Unknown_Gene	1	50.0
Cluster_49072	2.5	LexA,PsrA	2	nagZ	1	50.0
Cluster_107831	2.0	PvdS	1	yojI	1	100.0
Cluster_107831	2.0	PvdS	1	pvdA	1	100.0
Cluster_60892	1.0	PsrA	2	Unknown_Gene	1	50.0
Cluster_60892	1.0	PsrA	2	sohB	1	50.0
Cluster_110575	1.0	LexA	1	Unknown_Gene	1	100.0
Cluster_3740	2.5	LexA	2	Unknown_Gene	2	100.0
Cluster_115626	1.0	LexA	2	Unknown_Gene	2	100.0
Cluster_45274	5.0	ColR	1	Unknown_Gene	1	100.0
Cluster_45274	5.0	ColR	1	pgaC	1	100.0
Cluster_45274	5.0	ColR	1	wbgU_2	1	100.0
Cluster_53737	1.0	ColR	1	gloA	1	100.0
Cluster_51707	1.0	LexA	2	Unknown_Gene	1	50.0
Cluster_51707	1.0	LexA	2	topB	1	50.0
Cluster_9328	1.5	PsrA	2	etfA	1	50.0
Cluster_9328	1.5	PsrA	2	etfB	1	50.0
Cluster_9328	1.5	PsrA	2	Unknown_Gene	1	50.0
Cluster_26453	1.0	PvdS	2	lgrB_2	1	50.0
Cluster_26453	1.0	PvdS	2	Unknown_Gene	1	50.0
Cluster_50996	1.0	ArgR	1	aruC	1	100.0
Cluster_10680	1.0	ArgR	1	argT_2	1	100.0
Cluster_92536	1.0	ArgR	1	aer_4	1	100.0
Cluster_134479	1.0	ColR	1	dgkA	1	100.0
Cluster_112786	1.0	LexA	6	recA	6	100.0
Cluster_86473	5.0	Fur	1	zupT_2	1	100.0
Cluster_86473	5.0	Fur	1	sodB_1	1	100.0
Cluster_86473	5.0	Fur	1	Unknown_Gene	1	100.0
Cluster_86473	5.0	Fur	1	fumC_2	1	100.0
Cluster_67246	1.5	LexA	2	Unknown_Gene	2	100.0
Cluster_55506	1.0	Fur	2	alaC	1	50.0
Cluster_55506	1.0	Fur	2	fpvA_2	1	50.0
Cluster_50028	1.0	LexA	2	dsbB_1	1	50.0
Cluster_50028	1.0	LexA	2	Unknown_Gene	1	50.0
Cluster_85254	1.0	CueR	2	Unknown_Gene	2	100.0
Cluster_54800	3.0	AmrZ	1	Unknown_Gene	1	100.0
Cluster_54800	3.0	AmrZ	1	ygjP	1	100.0
Cluster_17036	1.5	ColR	2	caiT	1	50.0
Cluster_17036	1.5	ColR	2	betI_3	1	50.0
Cluster_17036	1.5	ColR	2	betB_3	1	50.0
Cluster_122539	1.0	LexA	1	Unknown_Gene	1	100.0
Cluster_103627	2.0	Zur	2	Unknown_Gene	2	100.0
Cluster_103627	2.0	Zur	2	yciC	1	50.0
Cluster_103627	2.0	Zur	2	yeiR	1	50.0
Cluster_38470	1.0	PsrA	1	dmdC_5	1	100.0
Cluster_48790	1.0	LexA	2	recN	1	50.0
Cluster_48790	1.0	LexA	2	grpE	1	50.0
Cluster_11838	1.5	PvdS	2	Unknown_Gene	1	50.0
Cluster_11838	1.5	PvdS	2	fabG_6	1	50.0
Cluster_11838	1.5	PvdS	2	citE	1	50.0
Cluster_26454	1.0	ArgR	2	estB	1	50.0
Cluster_26454	1.0	ArgR	2	yhdW	1	50.0
Cluster_64181	1.5	ColR	2	Unknown_Gene	1	50.0
