GENES WITH MULTIPLE OCCURRENCES(Gene -> Occurrence)
Unknown_Gene	2937
*****************************************************
LOCUS TAG TO GENE LIST
Operon1	HFFFMDPO_00001	dctA2_1	Cluster_135791
Operon1360	HFFFMDPO_02124	acdA_1	Cluster_28099
Operon1361	HFFFMDPO_02125	fadD3_1	Cluster_28099
Operon1362	HFFFMDPO_02126	Unknown_Gene	Cluster_87849
Operon1363	HFFFMDPO_02127	glgE2	Cluster_87849
Operon1364	HFFFMDPO_02128	Unknown_Gene	Cluster_79493
Operon1364	HFFFMDPO_02129	glgB_1	Cluster_79493
Operon1365	HFFFMDPO_02130	Unknown_Gene	Cluster_29207
Operon1366	HFFFMDPO_02131	Unknown_Gene	Cluster_102027
Operon1367	HFFFMDPO_02132	glgX	Cluster_91728
Operon1368	HFFFMDPO_02133	Unknown_Gene	Cluster_5501
Operon1368	HFFFMDPO_02134	Unknown_Gene	Cluster_5501
Operon1368	HFFFMDPO_02135	malQ	Cluster_5501
Operon1368	HFFFMDPO_02136	glgB_2	Cluster_5501
Operon1368	HFFFMDPO_02137	glgA	Cluster_5501
Operon1369	HFFFMDPO_02138	Unknown_Gene	Cluster_57997
Operon1370	HFFFMDPO_02139	Unknown_Gene	Cluster_57997
Operon1370	HFFFMDPO_02140	zwf_1	Cluster_57997
Operon1371	HFFFMDPO_02141	Unknown_Gene	Cluster_105894
Operon1372	HFFFMDPO_02142	Unknown_Gene	Cluster_140408
Operon1372	HFFFMDPO_02143	rutR_2	Cluster_140408
Operon1373	HFFFMDPO_02144	preA	Cluster_92251
Operon1373	HFFFMDPO_02145	gltD_1	Cluster_92251
Operon1374	HFFFMDPO_02146	dht	Cluster_24594
Operon1375	HFFFMDPO_02147	pucI_1	Cluster_24594
Operon1375	HFFFMDPO_02148	hyuC_2	Cluster_24594
Operon1376	HFFFMDPO_02149	rnz	Cluster_125949
Operon1377	HFFFMDPO_02150	blc_1	Cluster_85731
Operon1378	HFFFMDPO_02151	nhaB	Cluster_83379
Operon1379	HFFFMDPO_02152	crt	Cluster_83379
Operon1379	HFFFMDPO_02153	nudC_2	Cluster_83379
Operon1380	HFFFMDPO_02154	yfcA_2	Cluster_117390
Operon1381	HFFFMDPO_02155	Unknown_Gene	Cluster_57535
Operon1382	HFFFMDPO_02156	cpo	Cluster_71423
Operon1383	HFFFMDPO_02157	puuB_3	Cluster_62809
Operon1384	HFFFMDPO_02158	topB_1	Cluster_55879
Operon1385	HFFFMDPO_02159	Unknown_Gene	Cluster_128204
Operon1385	HFFFMDPO_02160	roxA	Cluster_128204
Operon1386	HFFFMDPO_02161	purB	Cluster_74287
Operon1387	HFFFMDPO_02162	hflD	Cluster_145974
Operon1387	HFFFMDPO_02163	mnmA	Cluster_145974
Operon1388	HFFFMDPO_02164	nudJ	Cluster_57270
Operon1389	HFFFMDPO_02165	icd_1	Cluster_16504
Operon1390	HFFFMDPO_02166	icd_2	Cluster_16504
Operon1391	HFFFMDPO_02167	cspD	Cluster_24698
Operon1392	HFFFMDPO_02168	clpS	Cluster_24698
Operon1392	HFFFMDPO_02169	clpA	Cluster_24698
Operon1393	HFFFMDPO_02170	infA	Cluster_114063
Operon1394	HFFFMDPO_02171	bpt	Cluster_148598
Operon1395	HFFFMDPO_02172	aat	Cluster_12025
Operon1396	HFFFMDPO_02173	ftsK	Cluster_12025
Operon1397	HFFFMDPO_02174	lolA	Cluster_144400
Operon1397	HFFFMDPO_02175	rarA	Cluster_144400
Operon1397	HFFFMDPO_02176	crcB	Cluster_144400
Operon1397	HFFFMDPO_02177	serS	Cluster_144400
Operon1397	HFFFMDPO_02178	cysG_2	Cluster_144400
Operon1398	HFFFMDPO_02179	yqjG	Cluster_114708
Operon1399	HFFFMDPO_02180	trpD_2	Cluster_120204
Operon1399	HFFFMDPO_02181	tusE	Cluster_120204
Operon1399	HFFFMDPO_02182	tusB	Cluster_120204
Operon1399	HFFFMDPO_02183	dsrF	Cluster_120204
Operon1399	HFFFMDPO_02184	dsrE	Cluster_120204
Operon1400	HFFFMDPO_02185	xanP	Cluster_29713
Operon1401	HFFFMDPO_02186	yccA	Cluster_92625
Operon1402	HFFFMDPO_02187	Unknown_Gene	Cluster_92625
Operon1403	HFFFMDPO_02188	fabG_3	Cluster_318
Operon1404	HFFFMDPO_02189	trpI_3	Cluster_69048
Operon1405	HFFFMDPO_02190	oiaT	Cluster_69048
Operon1405	HFFFMDPO_02191	oiaK	Cluster_69048
Operon1406	HFFFMDPO_02192	yhjE_1	Cluster_145980
Operon1407	HFFFMDPO_02193	pykA_2	Cluster_89330
Operon1408	HFFFMDPO_02194	Unknown_Gene	Cluster_15157
Operon1409	HFFFMDPO_02195	Unknown_Gene	Cluster_48731
Operon1410	HFFFMDPO_02196	Unknown_Gene	Cluster_95158
Operon1411	HFFFMDPO_02197	Unknown_Gene	Cluster_95158
Operon1412	HFFFMDPO_02198	rppH_1	Cluster_32592
Operon1413	HFFFMDPO_02199	Unknown_Gene	Cluster_32592
Operon1414	HFFFMDPO_02200	Unknown_Gene	Cluster_2417
Operon1415	HFFFMDPO_02201	Unknown_Gene	Cluster_60303
Operon1416	HFFFMDPO_02202	Unknown_Gene	Cluster_60303
Operon1416	HFFFMDPO_02203	Unknown_Gene	Cluster_60303
Operon1417	HFFFMDPO_02204	Unknown_Gene	Cluster_80002
Operon1418	HFFFMDPO_02205	clcA	Cluster_90573
Operon1419	HFFFMDPO_02206	nhaA_1	Cluster_31499
Operon1420	HFFFMDPO_02207	Unknown_Gene	Cluster_31499
Operon1421	HFFFMDPO_02208	trkI_1	Cluster_22010
Operon1422	HFFFMDPO_02209	pcaJ	Cluster_20942
Operon1422	HFFFMDPO_02210	pcaI	Cluster_20942
Operon1423	HFFFMDPO_02211	Unknown_Gene	Cluster_20942
Operon1424	HFFFMDPO_02212	nicS_2	Cluster_34757
Operon1425	HFFFMDPO_02213	nicB	Cluster_111
Operon1425	HFFFMDPO_02214	nicA	Cluster_111
Operon1426	HFFFMDPO_02215	nicR	Cluster_138068
Operon1427	HFFFMDPO_02216	nicX	Cluster_28421
Operon1428	HFFFMDPO_02217	nicC	Cluster_28421
Operon1428	HFFFMDPO_02218	nicD	Cluster_28421
Operon1428	HFFFMDPO_02219	maiA	Cluster_28421
Operon1428	HFFFMDPO_02220	nicF	Cluster_28421
Operon1429	HFFFMDPO_02221	nicT_2	Cluster_56464
Operon1430	HFFFMDPO_02222	nicP_4	Cluster_89952
Operon1431	HFFFMDPO_02223	Unknown_Gene	Cluster_751
Operon1432	HFFFMDPO_02224	dmlR_12	Cluster_118207
Operon1433	HFFFMDPO_02225	yfcA_3	Cluster_118207
Operon1434	HFFFMDPO_02226	Unknown_Gene	Cluster_82199
Operon1435	HFFFMDPO_02227	Unknown_Gene	Cluster_98633
Operon1436	HFFFMDPO_02228	Unknown_Gene	Cluster_11093
Operon1437	HFFFMDPO_02229	Unknown_Gene	Cluster_104826
Operon1438	HFFFMDPO_02230	Unknown_Gene	Cluster_104826
Operon1439	HFFFMDPO_02231	Unknown_Gene	Cluster_72985
Operon1440	HFFFMDPO_02232	fabG_4	Cluster_164013
Operon1440	HFFFMDPO_02233	Unknown_Gene	Cluster_164013
Operon1441	HFFFMDPO_02234	Unknown_Gene	Cluster_148501
Operon1442	HFFFMDPO_02235	Unknown_Gene	Cluster_60023
Operon1443	HFFFMDPO_02236	sohB	Cluster_60023
Operon1444	HFFFMDPO_02237	Unknown_Gene	Cluster_81078
Operon1445	HFFFMDPO_02238	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon1445	HFFFMDPO_02239	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon1446	HFFFMDPO_02240	bdlA_2	NO_CLUSTER_ASSOCIATION_FOUND
Operon1447	HFFFMDPO_02241	Unknown_Gene	Cluster_5393
Operon1448	HFFFMDPO_02242	Unknown_Gene	Cluster_135157
Operon1449	HFFFMDPO_02243	Unknown_Gene	Cluster_135157
Operon1450	HFFFMDPO_02244	Unknown_Gene	Cluster_66581
Operon1451	HFFFMDPO_02245	Unknown_Gene	Cluster_66581
Operon1452	HFFFMDPO_02246	adhP	Cluster_16028
Operon1453	HFFFMDPO_02247	Unknown_Gene	Cluster_16028
Operon1454	HFFFMDPO_02248	yphA	Cluster_114016
Operon1455	HFFFMDPO_02249	Unknown_Gene	Cluster_13651
Operon1456	HFFFMDPO_02250	Unknown_Gene	Cluster_13651
Operon1456	HFFFMDPO_02251	kaiC	Cluster_13651
Operon1456	HFFFMDPO_02252	walR_2	Cluster_13651
Operon1457	HFFFMDPO_02253	csrA1_1	Cluster_42311
Operon1458	HFFFMDPO_02254	Unknown_Gene	Cluster_148447
Operon1459	HFFFMDPO_02255	cysA_1	Cluster_129299
Operon1459	HFFFMDPO_02256	cysT_1	Cluster_129299
Operon1459	HFFFMDPO_02257	modA	Cluster_129299
Operon1460	HFFFMDPO_02258	pnoA	Cluster_152483
Operon1461	HFFFMDPO_02259	Unknown_Gene	Cluster_78358
Operon1461	HFFFMDPO_02260	Unknown_Gene	Cluster_78358
Operon1462	HFFFMDPO_02261	Unknown_Gene	Cluster_78358
Operon1463	HFFFMDPO_02262	Unknown_Gene	Cluster_132900
Operon1463	HFFFMDPO_02263	tsdA	Cluster_132900
Operon1464	HFFFMDPO_02264	gtaB	Cluster_47130
Operon1465	HFFFMDPO_02265	gor	Cluster_118484
Operon1466	HFFFMDPO_02266	Unknown_Gene	Cluster_80425
Operon1467	HFFFMDPO_02267	btuD_2	Cluster_21395
Operon1467	HFFFMDPO_02268	Unknown_Gene	Cluster_21395
Operon1467	HFFFMDPO_02269	Unknown_Gene	Cluster_21395
Operon1467	HFFFMDPO_02270	potD_1	Cluster_21395
Operon1468	HFFFMDPO_02271	ribBA_2	Cluster_132118
Operon1469	HFFFMDPO_02272	Unknown_Gene	Cluster_132118
Operon1470	HFFFMDPO_02273	aes	Cluster_85730
Operon1471	HFFFMDPO_02274	dmlR_13	Cluster_85730
Operon1471	HFFFMDPO_02275	Unknown_Gene	Cluster_85730
Operon1472	HFFFMDPO_02276	mbtH	Cluster_93026
Operon1472	HFFFMDPO_02277	lgrE	Cluster_93026
Operon1473	HFFFMDPO_02278	Unknown_Gene	Cluster_148053
Operon1473	HFFFMDPO_02279	Unknown_Gene	Cluster_148053
Operon1474	HFFFMDPO_02280	Unknown_Gene	Cluster_69551
Operon1474	HFFFMDPO_02281	znuB_2	Cluster_69551
Operon1474	HFFFMDPO_02282	scaC	Cluster_69551
Operon1474	HFFFMDPO_02283	Unknown_Gene	Cluster_69551
Operon1474	HFFFMDPO_02284	Unknown_Gene	Cluster_69551
Operon1474	HFFFMDPO_02285	Unknown_Gene	Cluster_69551
Operon1474	HFFFMDPO_02286	Unknown_Gene	Cluster_69551
Operon1474	HFFFMDPO_02287	Unknown_Gene	Cluster_69551
Operon1475	HFFFMDPO_02288	pvdA	Cluster_70946
Operon1476	HFFFMDPO_02289	Unknown_Gene	Cluster_70946
Operon1477	HFFFMDPO_02290	pbpG	Cluster_18333
Operon1478	HFFFMDPO_02291	xerC_2	Cluster_18333
Operon1479	HFFFMDPO_02292	Unknown_Gene	Cluster_101378
Operon1480	HFFFMDPO_02293	Unknown_Gene	Cluster_101378
Operon1480	HFFFMDPO_02294	Unknown_Gene	Cluster_101378
Operon1480	HFFFMDPO_02295	Unknown_Gene	Cluster_101378
Operon1481	HFFFMDPO_02296	Unknown_Gene	Cluster_27153
Operon1482	HFFFMDPO_02297	Unknown_Gene	Cluster_134850
Operon1483	HFFFMDPO_02298	Unknown_Gene	Cluster_91752
Operon1484	HFFFMDPO_02299	hdfR_3	Cluster_21366
Operon1485	HFFFMDPO_02300	hmgA_1	Cluster_21366
Operon1486	HFFFMDPO_02301	Unknown_Gene	Cluster_18561
Operon1486	HFFFMDPO_02302	nagL_1	Cluster_18561
Operon1487	HFFFMDPO_02303	benM_1	Cluster_111184
Operon1488	HFFFMDPO_02304	xlnD	Cluster_111184
Operon1488	HFFFMDPO_02305	mtnB_2	Cluster_111184
Operon1489	HFFFMDPO_02306	ghrA_1	Cluster_21036
Operon1490	HFFFMDPO_02307	ttuB_3	Cluster_31023
Operon1491	HFFFMDPO_02308	nicP_5	Cluster_56118
Operon1492	HFFFMDPO_02309	Unknown_Gene	Cluster_7859
Operon1493	HFFFMDPO_02310	Unknown_Gene	Cluster_25996
Operon1494	HFFFMDPO_02311	hdfR_4	Cluster_25996
Operon1495	HFFFMDPO_02312	Unknown_Gene	Cluster_155325
Operon1495	HFFFMDPO_02313	Unknown_Gene	Cluster_155325
Operon1496	HFFFMDPO_02314	Unknown_Gene	Cluster_47239
Operon1497	HFFFMDPO_02315	Unknown_Gene	Cluster_102954
Operon1498	HFFFMDPO_02316	Unknown_Gene	Cluster_102954
Operon1499	HFFFMDPO_02317	Unknown_Gene	Cluster_121036
Operon1500	HFFFMDPO_02318	Unknown_Gene	Cluster_77307
Operon1501	HFFFMDPO_02319	sdhL	Cluster_77307
Operon1502	HFFFMDPO_02320	Unknown_Gene	Cluster_118927
Operon1503	HFFFMDPO_02321	gloA	Cluster_50541
Operon1504	HFFFMDPO_02322	Unknown_Gene	Cluster_22806
Operon1505	HFFFMDPO_02323	nicP_6	Cluster_22806
Operon1506	HFFFMDPO_02324	Unknown_Gene	Cluster_140317
Operon1507	HFFFMDPO_02325	cckA	Cluster_39150
Operon1508	HFFFMDPO_02326	rcsC_14	Cluster_39150
Operon1508	HFFFMDPO_02327	cheR	Cluster_39150
Operon1508	HFFFMDPO_02328	cheB2	Cluster_39150
Operon1508	HFFFMDPO_02329	rcsC_15	Cluster_39150
Operon1508	HFFFMDPO_02330	cpdR	Cluster_39150
Operon1509	HFFFMDPO_02331	fabR_2	Cluster_66727
Operon1509	HFFFMDPO_02332	mmgB	Cluster_66727
Operon1509	HFFFMDPO_02333	bktB	Cluster_66727
Operon1510	HFFFMDPO_02334	Unknown_Gene	Cluster_66727
Operon1511	HFFFMDPO_02335	Unknown_Gene	Cluster_59194
Operon1512	HFFFMDPO_02336	yycB_1	Cluster_59194
Operon1513	HFFFMDPO_02337	gabR_1	Cluster_123086
Operon1514	HFFFMDPO_02338	Unknown_Gene	Cluster_89945
Operon1515	HFFFMDPO_02339	Unknown_Gene	Cluster_61602
Operon1515	HFFFMDPO_02340	lutA	Cluster_61602
Operon1515	HFFFMDPO_02341	Unknown_Gene	Cluster_61602
Operon1515	HFFFMDPO_02342	Unknown_Gene	Cluster_61602
Operon1516	HFFFMDPO_02343	glcC	Cluster_61602
Operon1517	HFFFMDPO_02344	Unknown_Gene	Cluster_35786
Operon1518	HFFFMDPO_02345	Unknown_Gene	Cluster_35786
Operon1519	HFFFMDPO_02346	mrdA_2	Cluster_8573
Operon1520	HFFFMDPO_02347	pcaK_2	Cluster_8573
Operon1521	HFFFMDPO_02348	nicP_7	Cluster_115320
Operon1522	HFFFMDPO_02349	Unknown_Gene	Cluster_35799
Operon1523	HFFFMDPO_02350	pht2	Cluster_35781
Operon1523	HFFFMDPO_02351	tsaM1	Cluster_35781
Operon1524	HFFFMDPO_02352	Unknown_Gene	Cluster_35781
Operon1524	HFFFMDPO_02353	Unknown_Gene	Cluster_35781
Operon1524	HFFFMDPO_02354	Unknown_Gene	Cluster_35781
Operon1525	HFFFMDPO_02355	Unknown_Gene	Cluster_105593
Operon1526	HFFFMDPO_02356	betI_1	Cluster_105593
Operon1527	HFFFMDPO_02357	arcA_1	Cluster_134302
Operon1527	HFFFMDPO_02358	Unknown_Gene	Cluster_134302
Operon1527	HFFFMDPO_02359	rcsC_16	Cluster_134302
Operon1528	HFFFMDPO_02360	rocE	Cluster_60275
Operon1529	HFFFMDPO_02361	Unknown_Gene	Cluster_46358
Operon1529	HFFFMDPO_02362	acdA_2	Cluster_46358
Operon1529	HFFFMDPO_02363	FCS1	Cluster_46358
Operon1529	HFFFMDPO_02364	aruI_2	Cluster_46358
Operon1529	HFFFMDPO_02365	alr	Cluster_46358
Operon1529	HFFFMDPO_02366	aruH	Cluster_46358
Operon1529	HFFFMDPO_02367	ald	Cluster_46358
Operon1529	HFFFMDPO_02368	kefF	Cluster_46358
Operon1530	HFFFMDPO_02369	spuD_1	Cluster_26176
Operon1530	HFFFMDPO_02370	spuC_2	Cluster_26176
Operon1530	HFFFMDPO_02371	Unknown_Gene	Cluster_26176
Operon1531	HFFFMDPO_02372	Unknown_Gene	Cluster_48163
Operon1532	HFFFMDPO_02373	benM_2	Cluster_92388
Operon1533	HFFFMDPO_02374	catB	Cluster_92388
Operon1533	HFFFMDPO_02375	catC	Cluster_92388
Operon1533	HFFFMDPO_02376	catA_1	Cluster_92388
Operon1534	HFFFMDPO_02377	Unknown_Gene	Cluster_104862
Operon1535	HFFFMDPO_02378	Unknown_Gene	Cluster_76284
Operon1536	HFFFMDPO_02379	dkgB_2	Cluster_44595
Operon1537	HFFFMDPO_02380	ribN	Cluster_44595
Operon1538	HFFFMDPO_02381	leuO_1	Cluster_19013
Operon1539	HFFFMDPO_02382	katG	Cluster_19013
Operon1540	HFFFMDPO_02383	Unknown_Gene	Cluster_77306
Operon1541	HFFFMDPO_02384	proP_3	Cluster_76765
Operon1542	HFFFMDPO_02385	cdhR_4	Cluster_61187
Operon1543	HFFFMDPO_02386	pssA	Cluster_61187
Operon1544	HFFFMDPO_02387	Unknown_Gene	Cluster_103179
Operon1545	HFFFMDPO_02388	ppnN	Cluster_54736
Operon1546	HFFFMDPO_02389	Unknown_Gene	Cluster_108343
Operon1547	HFFFMDPO_02390	cmpR_4	Cluster_108343
Operon1548	HFFFMDPO_02391	Unknown_Gene	Cluster_48502
Operon1549	HFFFMDPO_02392	Unknown_Gene	Cluster_48502
Operon1550	HFFFMDPO_02393	genK	Cluster_32398
Operon1550	HFFFMDPO_02394	cnbA	Cluster_32398
Operon1551	HFFFMDPO_02395	nicP_8	Cluster_110370
Operon1552	HFFFMDPO_02396	Unknown_Gene	Cluster_19232
Operon1553	HFFFMDPO_02397	lrp_3	Cluster_108363
Operon1554	HFFFMDPO_02398	Unknown_Gene	Cluster_108363
Operon1555	HFFFMDPO_02399	leuE_1	Cluster_140357
Operon1556	HFFFMDPO_02400	rcsC_17	Cluster_82276
Operon1557	HFFFMDPO_02401	nudC_3	Cluster_125223
Operon1557	HFFFMDPO_02402	pdhR_2	Cluster_125223
Operon1558	HFFFMDPO_02403	Unknown_Gene	Cluster_65361
Operon1559	HFFFMDPO_02404	hsaB_1	Cluster_138873
Operon1559	HFFFMDPO_02405	tgnC	Cluster_138873
Operon1559	HFFFMDPO_02406	tgnD	Cluster_138873
Operon1560	HFFFMDPO_02407	Unknown_Gene	Cluster_39409
Operon1561	HFFFMDPO_02408	tgnB	Cluster_130720
Operon1562	HFFFMDPO_02409	hsaB_2	Cluster_28761
Operon1563	HFFFMDPO_02410	Unknown_Gene	Cluster_28761
Operon1564	HFFFMDPO_02411	mcpQ_1	Cluster_48726
Operon1565	HFFFMDPO_02412	Unknown_Gene	Cluster_150091
Operon1566	HFFFMDPO_02413	mtrA	Cluster_114946
Operon1567	HFFFMDPO_02414	Unknown_Gene	Cluster_114946
Operon1568	HFFFMDPO_02415	Unknown_Gene	Cluster_117536
Operon1568	HFFFMDPO_02416	cmpC	Cluster_117536
Operon1568	HFFFMDPO_02417	Unknown_Gene	Cluster_117536
Operon1568	HFFFMDPO_02418	Unknown_Gene	Cluster_117536
Operon1569	HFFFMDPO_02419	Unknown_Gene	Cluster_130946
Operon1570	HFFFMDPO_02420	argC_2	Cluster_79460
Operon1571	HFFFMDPO_02421	cmpR_5	Cluster_79460
Operon1572	HFFFMDPO_02422	Unknown_Gene	Cluster_31935
Operon1573	HFFFMDPO_02423	oprD_1	Cluster_31935
Operon1574	HFFFMDPO_02424	Unknown_Gene	Cluster_65513
Operon1575	HFFFMDPO_02425	betP	Cluster_65372
Operon1576	HFFFMDPO_02426	Unknown_Gene	Cluster_65372
Operon1576	HFFFMDPO_02427	Unknown_Gene	Cluster_65372
Operon1576	HFFFMDPO_02428	rhtB_3	Cluster_65372
Operon1577	HFFFMDPO_02429	Unknown_Gene	Cluster_56475
Operon1578	HFFFMDPO_02430	adhB_1	Cluster_38169
Operon1578	HFFFMDPO_02431	iorB	Cluster_38169
Operon1578	HFFFMDPO_02432	iorA	Cluster_38169
Operon1579	HFFFMDPO_02433	ycaO	Cluster_38169
Operon1580	HFFFMDPO_02434	Unknown_Gene	Cluster_26682
Operon1580	HFFFMDPO_02435	Unknown_Gene	Cluster_26682
Operon1580	HFFFMDPO_02436	Unknown_Gene	Cluster_26682
Operon1581	HFFFMDPO_02437	Unknown_Gene	Cluster_26682
Operon1581	HFFFMDPO_02438	Unknown_Gene	Cluster_26682
Operon1581	HFFFMDPO_02439	Unknown_Gene	Cluster_26682
Operon1582	HFFFMDPO_02440	Unknown_Gene	Cluster_31691
Operon1583	HFFFMDPO_02441	bcsE	Cluster_31691
Operon1583	HFFFMDPO_02442	Unknown_Gene	Cluster_31691
Operon1583	HFFFMDPO_02443	bcsG	Cluster_31691
Operon1583	HFFFMDPO_02444	Unknown_Gene	Cluster_31691
Operon1583	HFFFMDPO_02445	bcsQ	Cluster_31691
Operon1583	HFFFMDPO_02446	bcsA	Cluster_31691
Operon1583	HFFFMDPO_02447	bcsB_1	Cluster_31691
Operon1583	HFFFMDPO_02448	bcsB_2	Cluster_31691
Operon1583	HFFFMDPO_02449	bcsZ	Cluster_31691
Operon1583	HFFFMDPO_02450	bcsC	Cluster_31691
Operon1584	HFFFMDPO_02451	dapA_2	Cluster_23445
Operon1585	HFFFMDPO_02452	amiE	Cluster_65364
Operon1586	HFFFMDPO_02453	Unknown_Gene	Cluster_150077
Operon1586	HFFFMDPO_02454	amiC_3	Cluster_150077
Operon1586	HFFFMDPO_02455	amiR	Cluster_150077
Operon1586	HFFFMDPO_02456	ureI	Cluster_150077
Operon1587	HFFFMDPO_02457	Unknown_Gene	Cluster_136547
Operon1588	HFFFMDPO_02458	nqrF	Cluster_130842
Operon1589	HFFFMDPO_02459	hisC_4	Cluster_130842
Operon1590	HFFFMDPO_02460	rutD_2	Cluster_27744
Operon1591	HFFFMDPO_02461	Unknown_Gene	Cluster_89319
Operon1592	HFFFMDPO_02462	mgtB	Cluster_3361
Operon1592	HFFFMDPO_02463	Unknown_Gene	Cluster_3361
Operon1593	HFFFMDPO_02464	nepI_2	Cluster_33413
Operon1594	HFFFMDPO_02465	Unknown_Gene	Cluster_110427
Operon1595	HFFFMDPO_02466	Unknown_Gene	Cluster_110427
Operon1596	HFFFMDPO_02467	Unknown_Gene	Cluster_33981
Operon1597	HFFFMDPO_02468	gbpR_4	Cluster_88145
Operon1598	HFFFMDPO_02469	dhaT	Cluster_88145
Operon1598	HFFFMDPO_02470	lgoT_2	Cluster_88145
Operon1599	HFFFMDPO_02471	mhpD	Cluster_90553
Operon1600	HFFFMDPO_02472	Unknown_Gene	Cluster_112588
Operon1601	HFFFMDPO_02473	Unknown_Gene	Cluster_112588
Operon1601	HFFFMDPO_02474	Unknown_Gene	Cluster_112588
Operon1602	HFFFMDPO_02475	Unknown_Gene	Cluster_132897
Operon1603	HFFFMDPO_02476	pstS_1	Cluster_29259
Operon1604	HFFFMDPO_02477	pstC	Cluster_138066
Operon1604	HFFFMDPO_02478	pstA	Cluster_138066
Operon1605	HFFFMDPO_02479	pstB3	Cluster_153934
Operon1606	HFFFMDPO_02480	Unknown_Gene	Cluster_121033
Operon1606	HFFFMDPO_02481	Unknown_Gene	Cluster_121033
Operon1607	HFFFMDPO_02482	Unknown_Gene	Cluster_24375
Operon1608	HFFFMDPO_02483	Unknown_Gene	Cluster_89306
Operon1608	HFFFMDPO_02484	rcsC_18	Cluster_89306
Operon1609	HFFFMDPO_02485	degU_1	Cluster_147654
Operon1610	HFFFMDPO_02486	Unknown_Gene	Cluster_37271
Operon1611	HFFFMDPO_02487	Unknown_Gene	Cluster_83358
Operon1611	HFFFMDPO_02488	lnrL	Cluster_83358
Operon1611	HFFFMDPO_02489	Unknown_Gene	Cluster_83358
Operon1611	HFFFMDPO_02490	Unknown_Gene	Cluster_83358
Operon1612	HFFFMDPO_02491	Unknown_Gene	Cluster_83358
Operon1612	HFFFMDPO_02492	exaE	Cluster_83358
Operon1613	HFFFMDPO_02493	Unknown_Gene	Cluster_141091
Operon1614	HFFFMDPO_02494	qedA_1	Cluster_36662
Operon1615	HFFFMDPO_02495	Unknown_Gene	Cluster_36662
Operon1615	HFFFMDPO_02496	mltF_3	Cluster_36662
Operon1615	HFFFMDPO_02497	Unknown_Gene	Cluster_36662
Operon1615	HFFFMDPO_02498	Unknown_Gene	Cluster_36662
Operon1616	HFFFMDPO_02499	ydiK_2	Cluster_110411
Operon1616	HFFFMDPO_02500	Unknown_Gene	Cluster_110411
Operon1617	HFFFMDPO_02501	menH_2	Cluster_122372
Operon1617	HFFFMDPO_02502	Unknown_Gene	Cluster_122372
Operon1618	HFFFMDPO_02503	Unknown_Gene	Cluster_76594
Operon1619	HFFFMDPO_02504	sixA	Cluster_37023
Operon1619	HFFFMDPO_02505	Unknown_Gene	Cluster_37023
Operon1619	HFFFMDPO_02506	gpsA	Cluster_37023
Operon1620	HFFFMDPO_02507	btuB_4	Cluster_37023
Operon1620	HFFFMDPO_02508	Unknown_Gene	Cluster_37023
Operon1620	HFFFMDPO_02509	rcsC_19	Cluster_37023
Operon1621	HFFFMDPO_02510	fabA	Cluster_54495
Operon1621	HFFFMDPO_02511	fabB	Cluster_54495
Operon1622	HFFFMDPO_02512	Unknown_Gene	Cluster_104827
Operon1623	HFFFMDPO_02513	Unknown_Gene	Cluster_104827
Operon1624	HFFFMDPO_02514	Unknown_Gene	Cluster_142206
Operon1625	HFFFMDPO_02515	htpG	Cluster_138112
Operon1626	HFFFMDPO_02516	Unknown_Gene	Cluster_81082
Operon1626	HFFFMDPO_02517	Unknown_Gene	Cluster_81082
Operon1627	HFFFMDPO_02518	Unknown_Gene	Cluster_81082
Operon1628	HFFFMDPO_02519	mdeA	Cluster_96111
Operon1629	HFFFMDPO_02520	decR_1	Cluster_96111
Operon1630	HFFFMDPO_02521	Unknown_Gene	Cluster_108335
Operon1631	HFFFMDPO_02522	pys2	Cluster_122223
Operon1631	HFFFMDPO_02523	imm	Cluster_122223
Operon1632	HFFFMDPO_02524	cysNC	Cluster_51283
Operon1632	HFFFMDPO_02525	cysD	Cluster_51283
Operon1633	HFFFMDPO_02526	Unknown_Gene	Cluster_73461
Operon1634	HFFFMDPO_02527	degS	Cluster_73461
Operon1635	HFFFMDPO_02528	glnQ_3	Cluster_140311
Operon1635	HFFFMDPO_02529	yhdY	Cluster_140311
Operon1635	HFFFMDPO_02530	Unknown_Gene	Cluster_140311
Operon1636	HFFFMDPO_02531	yhdW	Cluster_26875
Operon1637	HFFFMDPO_02532	estB	Cluster_26875
Operon1638	HFFFMDPO_02533	rhlB_1	Cluster_116505
Operon1639	HFFFMDPO_02534	moaE	Cluster_61509
Operon1639	HFFFMDPO_02535	moaD	Cluster_61509
Operon1639	HFFFMDPO_02536	moaC	Cluster_61509
Operon1640	HFFFMDPO_02537	Unknown_Gene	Cluster_35442
Operon1641	HFFFMDPO_02538	Unknown_Gene	Cluster_90591
Operon1642	HFFFMDPO_02539	yaaA	Cluster_90591
Operon1643	HFFFMDPO_02540	algD	Cluster_1402
Operon1644	HFFFMDPO_02541	alg8	Cluster_125589
Operon1644	HFFFMDPO_02542	Unknown_Gene	Cluster_125589
Operon1644	HFFFMDPO_02543	algK	Cluster_125589
Operon1644	HFFFMDPO_02544	algE	Cluster_125589
Operon1644	HFFFMDPO_02545	algG	Cluster_125589
Operon1644	HFFFMDPO_02546	algX	Cluster_125589
