GENES WITH MULTIPLE OCCURRENCES(Gene -> Occurrence)
Unknown_Gene	2243
*****************************************************
LOCUS TAG TO GENE LIST
Operon1	NMOILELG_00001	htpX	Cluster_43325
Operon922	NMOILELG_01501	Unknown_Gene	Cluster_68377
Operon922	NMOILELG_01502	Unknown_Gene	Cluster_68377
Operon922	NMOILELG_01503	Unknown_Gene	Cluster_68377
Operon923	NMOILELG_01504	phaJ	Cluster_164131
Operon923	NMOILELG_01505	Unknown_Gene	Cluster_164131
Operon924	NMOILELG_01506	fadD_1	Cluster_54942
Operon925	NMOILELG_01507	fadD_2	Cluster_33609
Operon926	NMOILELG_01508	puuB_1	Cluster_122805
Operon926	NMOILELG_01509	puuA_1	Cluster_122805
Operon927	NMOILELG_01510	Unknown_Gene	Cluster_54226
Operon928	NMOILELG_01511	Unknown_Gene	Cluster_54226
Operon929	NMOILELG_01512	Unknown_Gene	Cluster_53174
Operon930	NMOILELG_01513	Unknown_Gene	Cluster_42425
Operon931	NMOILELG_01514	Unknown_Gene	Cluster_42425
Operon932	NMOILELG_01515	Unknown_Gene	Cluster_144510
Operon933	NMOILELG_01516	ppiA	Cluster_154107
Operon933	NMOILELG_01517	catD_2	Cluster_154107
Operon933	NMOILELG_01518	yhaJ_2	Cluster_154107
Operon934	NMOILELG_01519	Unknown_Gene	Cluster_154107
Operon935	NMOILELG_01520	azoR	Cluster_110118
Operon936	NMOILELG_01521	bioP	Cluster_53867
Operon937	NMOILELG_01522	ybdG	Cluster_87012
Operon938	NMOILELG_01523	rhlE_2	Cluster_87012
Operon939	NMOILELG_01524	Unknown_Gene	Cluster_107392
Operon940	NMOILELG_01525	Unknown_Gene	Cluster_87912
Operon940	NMOILELG_01526	Unknown_Gene	Cluster_87912
Operon941	NMOILELG_01527	Unknown_Gene	Cluster_87912
Operon942	NMOILELG_01528	Unknown_Gene	Cluster_112675
Operon943	NMOILELG_01529	Unknown_Gene	Cluster_113407
Operon944	NMOILELG_01530	gltR_3	Cluster_113407
Operon945	NMOILELG_01531	Unknown_Gene	Cluster_119359
Operon946	NMOILELG_01532	opuE	Cluster_44163
Operon947	NMOILELG_01533	gbuA	Cluster_50638
Operon948	NMOILELG_01534	Unknown_Gene	Cluster_50638
Operon949	NMOILELG_01535	aer_1	Cluster_91240
Operon950	NMOILELG_01536	Unknown_Gene	Cluster_134393
Operon951	NMOILELG_01537	gcvA_3	Cluster_83745
Operon952	NMOILELG_01538	Unknown_Gene	Cluster_83745
Operon953	NMOILELG_01539	yhhS_1	Cluster_115549
Operon954	NMOILELG_01540	Unknown_Gene	Cluster_44774
Operon955	NMOILELG_01541	aspC_1	Cluster_41257
Operon955	NMOILELG_01542	Unknown_Gene	Cluster_41257
Operon955	NMOILELG_01543	phhA	Cluster_41257
Operon956	NMOILELG_01544	tyrR_1	Cluster_41257
Operon957	NMOILELG_01545	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon958	NMOILELG_01546	slt	Cluster_51814
Operon959	NMOILELG_01547	uup	Cluster_51814
Operon960	NMOILELG_01548	uspA2	Cluster_111254
Operon961	NMOILELG_01549	Unknown_Gene	Cluster_111254
Operon962	NMOILELG_01550	fadB	Cluster_18633
Operon962	NMOILELG_01551	fadA_1	Cluster_18633
Operon963	NMOILELG_01552	Unknown_Gene	Cluster_132603
Operon964	NMOILELG_01553	topA	Cluster_116220
Operon965	NMOILELG_01554	Unknown_Gene	Cluster_79219
Operon966	NMOILELG_01555	Unknown_Gene	Cluster_152734
Operon967	NMOILELG_01556	sulA	Cluster_45668
Operon967	NMOILELG_01557	lexA_1	Cluster_45668
Operon968	NMOILELG_01558	Unknown_Gene	Cluster_45668
Operon968	NMOILELG_01559	Unknown_Gene	Cluster_45668
Operon968	NMOILELG_01560	nagZ	Cluster_45668
Operon969	NMOILELG_01561	Unknown_Gene	Cluster_74327
Operon969	NMOILELG_01562	Unknown_Gene	Cluster_74327
Operon969	NMOILELG_01563	mfd	Cluster_74327
Operon970	NMOILELG_01564	gap2	Cluster_74327
Operon971	NMOILELG_01565	apbE	Cluster_78709
Operon972	NMOILELG_01566	sthA	Cluster_58560
Operon973	NMOILELG_01567	ugpQ	Cluster_167971
Operon973	NMOILELG_01568	Unknown_Gene	Cluster_167971
Operon974	NMOILELG_01569	lolE_1	Cluster_121341
Operon974	NMOILELG_01570	lolD_1	Cluster_121341
Operon975	NMOILELG_01571	lolE_2	Cluster_145257
Operon976	NMOILELG_01572	cusS_2	Cluster_57843
Operon976	NMOILELG_01573	copR_2	Cluster_57843
Operon977	NMOILELG_01574	petE	Cluster_57843
Operon978	NMOILELG_01575	queF	Cluster_142387
Operon979	NMOILELG_01576	Unknown_Gene	Cluster_100762
Operon980	NMOILELG_01577	phnX_2	Cluster_63048
Operon981	NMOILELG_01578	mlaA	Cluster_63048
Operon982	NMOILELG_01579	Unknown_Gene	Cluster_38443
Operon983	NMOILELG_01580	rssB_3	Cluster_38443
Operon983	NMOILELG_01581	Unknown_Gene	Cluster_38443
Operon984	NMOILELG_01582	Unknown_Gene	Cluster_102459
Operon985	NMOILELG_01583	tal	Cluster_101430
Operon986	NMOILELG_01584	dusA	Cluster_11167
Operon987	NMOILELG_01585	Unknown_Gene	Cluster_11167
Operon988	NMOILELG_01586	Unknown_Gene	Cluster_71219
Operon989	NMOILELG_01587	Unknown_Gene	Cluster_71219
Operon990	NMOILELG_01588	opuAB_1	Cluster_134394
Operon990	NMOILELG_01589	opuAA	Cluster_134394
Operon990	NMOILELG_01590	hutH_3	Cluster_134394
Operon991	NMOILELG_01591	nuoE_1	Cluster_30130
Operon991	NMOILELG_01592	Unknown_Gene	Cluster_30130
Operon991	NMOILELG_01593	Unknown_Gene	Cluster_30130
Operon991	NMOILELG_01594	Unknown_Gene	Cluster_30130
Operon992	NMOILELG_01595	bacA	Cluster_69841
Operon993	NMOILELG_01596	yfcJ	Cluster_78710
Operon994	NMOILELG_01597	arsB_2	Cluster_26268
Operon995	NMOILELG_01598	Unknown_Gene	Cluster_26268
Operon996	NMOILELG_01599	Unknown_Gene	Cluster_7033
Operon997	NMOILELG_01600	Unknown_Gene	Cluster_7033
Operon998	NMOILELG_01601	Unknown_Gene	Cluster_147573
Operon998	NMOILELG_01602	Unknown_Gene	Cluster_147573
Operon999	NMOILELG_01603	Unknown_Gene	Cluster_23908
Operon999	NMOILELG_01604	Unknown_Gene	Cluster_23908
Operon999	NMOILELG_01605	Unknown_Gene	Cluster_23908
Operon999	NMOILELG_01606	Unknown_Gene	Cluster_23908
Operon999	NMOILELG_01607	Unknown_Gene	Cluster_23908
Operon1000	NMOILELG_01608	Unknown_Gene	Cluster_127240
Operon1001	NMOILELG_01609	Unknown_Gene	Cluster_49266
Operon1001	NMOILELG_01610	Unknown_Gene	Cluster_49266
Operon1001	NMOILELG_01611	Unknown_Gene	Cluster_49266
Operon1002	NMOILELG_01612	Unknown_Gene	Cluster_16408
Operon1002	NMOILELG_01613	mltF_3	Cluster_16408
Operon1002	NMOILELG_01614	Unknown_Gene	Cluster_16408
Operon1002	NMOILELG_01615	Unknown_Gene	Cluster_16408
Operon1002	NMOILELG_01616	Unknown_Gene	Cluster_16408
Operon1002	NMOILELG_01617	Unknown_Gene	Cluster_16408
Operon1002	NMOILELG_01618	Unknown_Gene	Cluster_16408
Operon1002	NMOILELG_01619	Unknown_Gene	Cluster_16408
Operon1002	NMOILELG_01620	Unknown_Gene	Cluster_16408
Operon1002	NMOILELG_01621	Unknown_Gene	Cluster_16408
Operon1002	NMOILELG_01622	Unknown_Gene	Cluster_16408
Operon1003	NMOILELG_01623	Unknown_Gene	Cluster_116105
Operon1004	NMOILELG_01624	Unknown_Gene	Cluster_33395
Operon1004	NMOILELG_01625	Unknown_Gene	Cluster_33395
Operon1004	NMOILELG_01626	Unknown_Gene	Cluster_33395
Operon1004	NMOILELG_01627	Unknown_Gene	Cluster_33395
Operon1004	NMOILELG_01628	Unknown_Gene	Cluster_33395
Operon1004	NMOILELG_01629	Unknown_Gene	Cluster_33395
Operon1004	NMOILELG_01630	Unknown_Gene	Cluster_33395
Operon1004	NMOILELG_01631	Unknown_Gene	Cluster_33395
Operon1004	NMOILELG_01632	Unknown_Gene	Cluster_33395
Operon1004	NMOILELG_01633	Unknown_Gene	Cluster_33395
Operon1004	NMOILELG_01634	Unknown_Gene	Cluster_33395
Operon1004	NMOILELG_01635	Unknown_Gene	Cluster_33395
Operon1004	NMOILELG_01636	Unknown_Gene	Cluster_33395
Operon1004	NMOILELG_01637	Unknown_Gene	Cluster_33395
Operon1004	NMOILELG_01638	Unknown_Gene	Cluster_33395
Operon1005	NMOILELG_01639	Unknown_Gene	Cluster_141871
Operon1005	NMOILELG_01640	Unknown_Gene	Cluster_141871
Operon1005	NMOILELG_01641	Unknown_Gene	Cluster_141871
Operon1005	NMOILELG_01642	Unknown_Gene	Cluster_141871
Operon1005	NMOILELG_01643	Unknown_Gene	Cluster_141871
Operon1006	NMOILELG_01644	Unknown_Gene	Cluster_25833
Operon1007	NMOILELG_01645	pfeA	Cluster_25833
Operon1008	NMOILELG_01646	Unknown_Gene	Cluster_114458
Operon1008	NMOILELG_01647	Unknown_Gene	Cluster_114458
Operon1008	NMOILELG_01648	Unknown_Gene	Cluster_114458
Operon1008	NMOILELG_01649	Unknown_Gene	Cluster_114458
Operon1009	NMOILELG_01650	Unknown_Gene	Cluster_89068
Operon1010	NMOILELG_01651	Unknown_Gene	Cluster_131840
Operon1011	NMOILELG_01652	mcpA_1	NO_CLUSTER_ASSOCIATION_FOUND
Operon1012	NMOILELG_01653	tufA_1	NO_CLUSTER_ASSOCIATION_FOUND
Operon1013	NMOILELG_01654	Unknown_Gene	Cluster_150172
Operon1013	NMOILELG_01655	secE	Cluster_150172
Operon1013	NMOILELG_01656	nusG	Cluster_150172
Operon1014	NMOILELG_01657	rplK	Cluster_103434
Operon1014	NMOILELG_01658	rplA	Cluster_103434
Operon1015	NMOILELG_01659	rplJ	Cluster_59633
Operon1016	NMOILELG_01660	rplL	Cluster_130820
Operon1017	NMOILELG_01661	rpoB	Cluster_52288
Operon1018	NMOILELG_01662	rpoC	Cluster_142668
Operon1019	NMOILELG_01663	rpsL	Cluster_55151
Operon1020	NMOILELG_01664	rpsG	Cluster_112385
Operon1020	NMOILELG_01665	fusA	Cluster_112385
Operon1020	NMOILELG_01666	tufA_2	Cluster_112385
Operon1021	NMOILELG_01667	rpsJ	Cluster_87585
Operon1022	NMOILELG_01668	rplC	Cluster_130094
Operon1022	NMOILELG_01669	rplD	Cluster_130094
Operon1022	NMOILELG_01670	rplW	Cluster_130094
Operon1022	NMOILELG_01671	rplB	Cluster_130094
Operon1022	NMOILELG_01672	rpsS	Cluster_130094
Operon1022	NMOILELG_01673	rplV	Cluster_130094
Operon1022	NMOILELG_01674	rpsC	Cluster_130094
Operon1022	NMOILELG_01675	rplP	Cluster_130094
Operon1022	NMOILELG_01676	rpmC	Cluster_130094
Operon1022	NMOILELG_01677	rpsQ	Cluster_130094
Operon1022	NMOILELG_01678	rplN	Cluster_130094
Operon1022	NMOILELG_01679	rplX	Cluster_130094
Operon1022	NMOILELG_01680	rplE	Cluster_130094
Operon1022	NMOILELG_01681	rpsN	Cluster_130094
Operon1023	NMOILELG_01682	rpsH	Cluster_55989
Operon1023	NMOILELG_01683	rplF	Cluster_55989
Operon1023	NMOILELG_01684	rplR	Cluster_55989
Operon1023	NMOILELG_01685	rpsE	Cluster_55989
Operon1023	NMOILELG_01686	rpmD	Cluster_55989
Operon1023	NMOILELG_01687	rplO	Cluster_55989
Operon1023	NMOILELG_01688	secY	Cluster_55989
Operon1023	NMOILELG_01689	rpmJ	Cluster_55989
Operon1024	NMOILELG_01690	rpsM	Cluster_95128
Operon1024	NMOILELG_01691	rpsK	Cluster_95128
Operon1024	NMOILELG_01692	rpsD	Cluster_95128
Operon1024	NMOILELG_01693	rpoA	Cluster_95128
Operon1024	NMOILELG_01694	rplQ	Cluster_95128
Operon1025	NMOILELG_01695	cat	Cluster_72853
Operon1026	NMOILELG_01696	bfr_1	Cluster_75817
Operon1027	NMOILELG_01697	uvrA_1	Cluster_96544
Operon1028	NMOILELG_01698	yajR	Cluster_96544
Operon1028	NMOILELG_01699	ssb	Cluster_96544
Operon1029	NMOILELG_01700	tauR	Cluster_37860
Operon1030	NMOILELG_01701	ydfG	Cluster_37860
Operon1031	NMOILELG_01702	fdoG_1	Cluster_75291
Operon1031	NMOILELG_01703	fdoG_2	Cluster_75291
Operon1031	NMOILELG_01704	fdoH	Cluster_75291
Operon1031	NMOILELG_01705	fdoI	Cluster_75291
Operon1031	NMOILELG_01706	fdhE	Cluster_75291
Operon1032	NMOILELG_01707	selA	Cluster_89072
Operon1032	NMOILELG_01708	selB	Cluster_89072
Operon1032	NMOILELG_01709	Unknown_Gene	Cluster_89072
Operon1033	NMOILELG_01710	ansA	Cluster_140048
Operon1034	NMOILELG_01711	alsT	Cluster_68852
Operon1035	NMOILELG_01712	Unknown_Gene	Cluster_68852
Operon1036	NMOILELG_01713	rmlD_1	Cluster_79789
Operon1036	NMOILELG_01714	wbgU	Cluster_79789
Operon1037	NMOILELG_01715	ompW	Cluster_110504
Operon1038	NMOILELG_01716	Unknown_Gene	Cluster_94868
Operon1038	NMOILELG_01717	Unknown_Gene	Cluster_94868
Operon1038	NMOILELG_01718	yknY	Cluster_94868
Operon1038	NMOILELG_01719	Unknown_Gene	Cluster_94868
Operon1039	NMOILELG_01720	Unknown_Gene	Cluster_94868
Operon1040	NMOILELG_01721	cnoX	Cluster_167969
Operon1040	NMOILELG_01722	Unknown_Gene	Cluster_167969
Operon1040	NMOILELG_01723	Unknown_Gene	Cluster_167969
Operon1041	NMOILELG_01724	nrdR	NO_CLUSTER_ASSOCIATION_FOUND
Operon1041	NMOILELG_01725	ribD	NO_CLUSTER_ASSOCIATION_FOUND
Operon1041	NMOILELG_01726	ribE	NO_CLUSTER_ASSOCIATION_FOUND
Operon1041	NMOILELG_01727	ribBA_1	NO_CLUSTER_ASSOCIATION_FOUND
Operon1042	NMOILELG_01728	ribH	Cluster_123177
Operon1042	NMOILELG_01729	nusB	Cluster_123177
Operon1042	NMOILELG_01730	thiL	Cluster_123177
Operon1042	NMOILELG_01731	pgpA	Cluster_123177
Operon1042	NMOILELG_01732	Unknown_Gene	Cluster_123177
Operon1043	NMOILELG_01733	Unknown_Gene	Cluster_87915
Operon1043	NMOILELG_01734	Unknown_Gene	Cluster_87915
Operon1043	NMOILELG_01735	btuF_1	Cluster_87915
Operon1044	NMOILELG_01736	btuB_3	Cluster_112334
Operon1045	NMOILELG_01737	dxs	Cluster_94867
Operon1046	NMOILELG_01738	ispA	Cluster_45074
Operon1046	NMOILELG_01739	xseB	Cluster_45074
Operon1047	NMOILELG_01740	patA_1	Cluster_45074
Operon1047	NMOILELG_01741	Unknown_Gene	Cluster_45074
Operon1047	NMOILELG_01742	Unknown_Gene	Cluster_45074
Operon1048	NMOILELG_01743	ribB	Cluster_29472
Operon1049	NMOILELG_01744	rtcB	Cluster_29472
Operon1050	NMOILELG_01745	prtR_1	Cluster_65631
Operon1051	NMOILELG_01746	ppa	Cluster_121242
Operon1052	NMOILELG_01747	mtfA	Cluster_31451
Operon1052	NMOILELG_01748	dedA	Cluster_31451
Operon1053	NMOILELG_01749	Unknown_Gene	Cluster_111604
Operon1054	NMOILELG_01750	eutC	NO_CLUSTER_ASSOCIATION_FOUND
Operon1054	NMOILELG_01751	eutB	NO_CLUSTER_ASSOCIATION_FOUND
Operon1054	NMOILELG_01752	potE	NO_CLUSTER_ASSOCIATION_FOUND
Operon1055	NMOILELG_01753	aceE_1	NO_CLUSTER_ASSOCIATION_FOUND
Operon1056	NMOILELG_01754	Unknown_Gene	Cluster_92010
Operon1057	NMOILELG_01755	Unknown_Gene	Cluster_92010
Operon1057	NMOILELG_01756	Unknown_Gene	Cluster_92010
Operon1058	NMOILELG_01757	zapE_1	Cluster_33702
Operon1059	NMOILELG_01758	cdhR_2	Cluster_69847
Operon1060	NMOILELG_01759	tas	Cluster_42049
Operon1061	NMOILELG_01760	rplM	Cluster_42049
Operon1061	NMOILELG_01761	rpsI	Cluster_42049
Operon1062	NMOILELG_01762	petA	Cluster_38874
Operon1062	NMOILELG_01763	petB	Cluster_38874
Operon1062	NMOILELG_01764	petC	Cluster_38874
Operon1063	NMOILELG_01765	sspA	Cluster_100755
Operon1063	NMOILELG_01766	sspB	Cluster_100755
Operon1064	NMOILELG_01767	Unknown_Gene	Cluster_99722
Operon1065	NMOILELG_01768	Unknown_Gene	Cluster_125320
Operon1065	NMOILELG_01769	gmhA	Cluster_125320
Operon1066	NMOILELG_01770	Unknown_Gene	Cluster_131139
Operon1067	NMOILELG_01771	lpoA	Cluster_52492
Operon1068	NMOILELG_01772	rsmI	Cluster_52492
Operon1069	NMOILELG_01773	mraZ	Cluster_3457
Operon1069	NMOILELG_01774	rsmH	Cluster_3457
Operon1069	NMOILELG_01775	ftsL	Cluster_3457
Operon1069	NMOILELG_01776	ftsI	Cluster_3457
Operon1069	NMOILELG_01777	murE	Cluster_3457
Operon1069	NMOILELG_01778	murF	Cluster_3457
Operon1069	NMOILELG_01779	mraY	Cluster_3457
Operon1069	NMOILELG_01780	murD	Cluster_3457
Operon1069	NMOILELG_01781	ftsW	Cluster_3457
Operon1069	NMOILELG_01782	murG	Cluster_3457
Operon1069	NMOILELG_01783	murC	Cluster_3457
Operon1069	NMOILELG_01784	ddl	Cluster_3457
Operon1069	NMOILELG_01785	ftsQ	Cluster_3457
Operon1069	NMOILELG_01786	ftsA	Cluster_3457
Operon1070	NMOILELG_01787	ftsZ	Cluster_148650
Operon1071	NMOILELG_01788	lpxC	Cluster_107308
Operon1072	NMOILELG_01789	Unknown_Gene	Cluster_22277
Operon1073	NMOILELG_01790	secA	Cluster_22277
Operon1074	NMOILELG_01791	argJ	Cluster_70337
Operon1075	NMOILELG_01792	Unknown_Gene	Cluster_92143
Operon1075	NMOILELG_01793	thiE_1	Cluster_92143
Operon1076	NMOILELG_01794	cobO_1	Cluster_119355
Operon1076	NMOILELG_01795	sasA_6	Cluster_119355
Operon1076	NMOILELG_01796	panE_1	Cluster_119355
Operon1077	NMOILELG_01797	Unknown_Gene	Cluster_119355
Operon1078	NMOILELG_01798	mscS	Cluster_108443
Operon1079	NMOILELG_01799	mdfA	Cluster_62651
Operon1080	NMOILELG_01800	Unknown_Gene	Cluster_158474
Operon1080	NMOILELG_01801	Unknown_Gene	Cluster_158474
Operon1081	NMOILELG_01802	Unknown_Gene	Cluster_59232
Operon1082	NMOILELG_01803	Unknown_Gene	Cluster_58640
Operon1083	NMOILELG_01804	Unknown_Gene	Cluster_141206
Operon1084	NMOILELG_01805	groS	Cluster_28517
Operon1085	NMOILELG_01806	groL_1	Cluster_153925
Operon1086	NMOILELG_01807	Unknown_Gene	Cluster_69330
Operon1087	NMOILELG_01808	czcR_3	Cluster_69330
Operon1087	NMOILELG_01809	sasA_7	Cluster_69330
Operon1088	NMOILELG_01810	Unknown_Gene	Cluster_112679
Operon1088	NMOILELG_01811	inaA	Cluster_112679
Operon1088	NMOILELG_01812	Unknown_Gene	Cluster_112679
Operon1089	NMOILELG_01813	acrB	Cluster_78144
Operon1089	NMOILELG_01814	mexA	Cluster_78144
Operon1090	NMOILELG_01815	Unknown_Gene	Cluster_61442
Operon1090	NMOILELG_01816	Unknown_Gene	Cluster_61442
Operon1090	NMOILELG_01817	Unknown_Gene	Cluster_61442
Operon1091	NMOILELG_01818	Unknown_Gene	Cluster_89402
Operon1092	NMOILELG_01819	Unknown_Gene	Cluster_31167
Operon1093	NMOILELG_01820	sodB	Cluster_59423
Operon1094	NMOILELG_01821	argO	Cluster_99433
Operon1095	NMOILELG_01822	Unknown_Gene	Cluster_99433
Operon1095	NMOILELG_01823	oleD	Cluster_99433
Operon1096	NMOILELG_01824	Unknown_Gene	Cluster_126057
Operon1097	NMOILELG_01825	nemA	Cluster_101086
Operon1097	NMOILELG_01826	ydhP	Cluster_101086
Operon1097	NMOILELG_01827	Unknown_Gene	Cluster_101086
Operon1098	NMOILELG_01828	acpH	Cluster_101086
Operon1099	NMOILELG_01829	Unknown_Gene	Cluster_84325
Operon1099	NMOILELG_01830	Unknown_Gene	Cluster_84325
Operon1100	NMOILELG_01831	Unknown_Gene	Cluster_84325
Operon1100	NMOILELG_01832	nylB'	Cluster_84325
Operon1100	NMOILELG_01833	Unknown_Gene	Cluster_84325
Operon1100	NMOILELG_01834	Unknown_Gene	Cluster_84325
Operon1100	NMOILELG_01835	ywiE	Cluster_84325
Operon1101	NMOILELG_01836	yhbO_2	Cluster_131844
Operon1102	NMOILELG_01837	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon1103	NMOILELG_01838	Unknown_Gene	Cluster_153502
Operon1104	NMOILELG_01839	Unknown_Gene	Cluster_90930
Operon1105	NMOILELG_01840	vgrG1_1	Cluster_153502
Operon1106	NMOILELG_01841	Unknown_Gene	Cluster_161878
Operon1106	NMOILELG_01842	Unknown_Gene	Cluster_161878
Operon1107	NMOILELG_01843	ompR_1	Cluster_77367
Operon1107	NMOILELG_01844	sasA_8	Cluster_77367
Operon1108	NMOILELG_01845	dltA	Cluster_48018
Operon1109	NMOILELG_01846	rutR_1	Cluster_48018
Operon1110	NMOILELG_01847	preA	Cluster_105289
Operon1110	NMOILELG_01848	gltD_2	Cluster_105289
Operon1111	NMOILELG_01849	dht	Cluster_9772
Operon1112	NMOILELG_01850	pucI_1	Cluster_9772
Operon1112	NMOILELG_01851	hyuC	Cluster_9772
Operon1113	NMOILELG_01852	pucB	Cluster_44771
Operon1113	NMOILELG_01853	paoD	Cluster_44771
Operon1113	NMOILELG_01854	Unknown_Gene	Cluster_44771
Operon1113	NMOILELG_01855	hcrC	Cluster_44771
Operon1113	NMOILELG_01856	Unknown_Gene	Cluster_44771
Operon1114	NMOILELG_01857	Unknown_Gene	Cluster_45670
Operon1115	NMOILELG_01858	Unknown_Gene	Cluster_45670
Operon1116	NMOILELG_01859	Unknown_Gene	Cluster_124265
Operon1117	NMOILELG_01860	Unknown_Gene	Cluster_115180
Operon1118	NMOILELG_01861	Unknown_Gene	Cluster_76070
Operon1119	NMOILELG_01862	rutB_2	Cluster_97012
Operon1119	NMOILELG_01863	Unknown_Gene	Cluster_97012
Operon1120	NMOILELG_01864	Unknown_Gene	Cluster_19666
Operon1121	NMOILELG_01865	Unknown_Gene	Cluster_19666
Operon1122	NMOILELG_01866	Unknown_Gene	Cluster_39041
Operon1123	NMOILELG_01867	lipA_1	Cluster_132606
Operon1123	NMOILELG_01868	gcvT_1	Cluster_132606
Operon1124	NMOILELG_01869	glyA_2	Cluster_71687
Operon1125	NMOILELG_01870	gcvP_1	Cluster_40498
Operon1125	NMOILELG_01871	gcvH_1	Cluster_40498
Operon1126	NMOILELG_01872	tyrR_2	Cluster_129716
Operon1127	NMOILELG_01873	cycA_2	Cluster_26808
Operon1128	NMOILELG_01874	caiT_2	Cluster_116560
Operon1129	NMOILELG_01875	argE_1	Cluster_105288
Operon1129	NMOILELG_01876	rutC_1	Cluster_105288
Operon1130	NMOILELG_01877	Unknown_Gene	Cluster_107388
Operon1131	NMOILELG_01878	Unknown_Gene	Cluster_141598
Operon1131	NMOILELG_01879	mdtN	Cluster_141598
Operon1131	NMOILELG_01880	oprM_1	Cluster_141598
Operon1131	NMOILELG_01881	ydiK_2	Cluster_141598
Operon1132	NMOILELG_01882	kefC_1	Cluster_52831
Operon1133	NMOILELG_01883	Unknown_Gene	Cluster_121447
Operon1134	NMOILELG_01884	Unknown_Gene	Cluster_164519
Operon1134	NMOILELG_01885	Unknown_Gene	Cluster_164519
Operon1135	NMOILELG_01886	Unknown_Gene	Cluster_45953
Operon1136	NMOILELG_01887	Unknown_Gene	Cluster_19481
Operon1137	NMOILELG_01888	Unknown_Gene	Cluster_71220
Operon1138	NMOILELG_01889	Unknown_Gene	Cluster_71220
Operon1139	NMOILELG_01890	puuP_1	Cluster_734
Operon1140	NMOILELG_01891	mcpU_1	Cluster_34270
Operon1141	NMOILELG_01892	Unknown_Gene	Cluster_70777
Operon1142	NMOILELG_01893	Unknown_Gene	Cluster_59808
Operon1143	NMOILELG_01894	eis	Cluster_59808
Operon1144	NMOILELG_01895	dmlR_3	Cluster_55957
Operon1145	NMOILELG_01896	frmA_1	Cluster_55957
Operon1146	NMOILELG_01897	gfa	Cluster_146473
Operon1147	NMOILELG_01898	uvrA_2	Cluster_86090
Operon1148	NMOILELG_01899	nicP_2	Cluster_42048
Operon1149	NMOILELG_01900	mdh_1	Cluster_39510
Operon1150	NMOILELG_01901	Unknown_Gene	Cluster_137802
Operon1151	NMOILELG_01902	Unknown_Gene	Cluster_78139
Operon1152	NMOILELG_01903	Unknown_Gene	Cluster_78139
Operon1153	NMOILELG_01904	Unknown_Gene	Cluster_80865
Operon1154	NMOILELG_01905	Unknown_Gene	Cluster_29470
Operon1155	NMOILELG_01906	Unknown_Gene	Cluster_29470
Operon1156	NMOILELG_01907	Unknown_Gene	Cluster_79784
Operon1156	NMOILELG_01908	Unknown_Gene	Cluster_79784
Operon1157	NMOILELG_01909	Unknown_Gene	Cluster_66042
Operon1158	NMOILELG_01910	Unknown_Gene	Cluster_66042
Operon1158	NMOILELG_01911	linX	Cluster_66042
Operon1159	NMOILELG_01912	Unknown_Gene	Cluster_15916
Operon1160	NMOILELG_01913	Unknown_Gene	Cluster_33496
Operon1161	NMOILELG_01914	Unknown_Gene	Cluster_33496
Operon1162	NMOILELG_01915	yabJ_1	Cluster_151668
Operon1162	NMOILELG_01916	pdxH_1	Cluster_151668
Operon1163	NMOILELG_01917	fabG_3	Cluster_114466
Operon1164	NMOILELG_01918	gcvA_4	Cluster_76577
Operon1165	NMOILELG_01919	cynR_1	Cluster_109143
Operon1166	NMOILELG_01920	cynT_2	Cluster_109143
Operon1166	NMOILELG_01921	cynS	Cluster_109143
Operon1167	NMOILELG_01922	lpd3	Cluster_55632
Operon1168	NMOILELG_01923	COQ3_3	Cluster_55632
Operon1169	NMOILELG_01924	clsA	Cluster_98297
Operon1170	NMOILELG_01925	Unknown_Gene	Cluster_98297
Operon1171	NMOILELG_01926	folE2	Cluster_109482
Operon1172	NMOILELG_01927	yciC_1	Cluster_109482
Operon1173	NMOILELG_01928	yeiR	Cluster_134011
Operon1174	NMOILELG_01929	Unknown_Gene	Cluster_103542
Operon1175	NMOILELG_01930	pdxY	Cluster_103542
Operon1176	NMOILELG_01931	Unknown_Gene	Cluster_28112
Operon1177	NMOILELG_01932	kefB	Cluster_28112
Operon1178	NMOILELG_01933	Unknown_Gene	Cluster_108437
Operon1179	NMOILELG_01934	Unknown_Gene	Cluster_38088
Operon1180	NMOILELG_01935	uvrD	Cluster_45956
Operon1181	NMOILELG_01936	Unknown_Gene	Cluster_45956
Operon1182	NMOILELG_01937	zwf_1	Cluster_114092
Operon1183	NMOILELG_01938	hexR_1	Cluster_114092
Operon1184	NMOILELG_01939	Unknown_Gene	Cluster_62655
Operon1185	NMOILELG_01940	cmpR_3	Cluster_64332
Operon1186	NMOILELG_01941	cfiB	Cluster_64332
Operon1186	NMOILELG_01942	oadA	Cluster_64332
Operon1187	NMOILELG_01943	Unknown_Gene	Cluster_124673
Operon1187	NMOILELG_01944	Unknown_Gene	Cluster_124673
Operon1187	NMOILELG_01945	paiB	Cluster_124673
Operon1188	NMOILELG_01946	gabR_1	Cluster_124673
Operon1189	NMOILELG_01947	spuD_1	Cluster_55960
Operon1189	NMOILELG_01948	aphA	Cluster_55960
Operon1190	NMOILELG_01949	Unknown_Gene	Cluster_53546
Operon1191	NMOILELG_01950	aspA	Cluster_67786
